"Time Scaled","S0 CASSCF 2R","S1 CASSCF 2R","S0 CASSCF 2R Scaled","S1 CASSCF 2R Scaled","S0 CASSCF 2R Scaled CASPT2","S1 CASSCF 2R Scaled CASPT2","S0 CASSCF Energy","S1 CASSCF Energy","S2 CASSCF Energy","S0 CASPT2 Energy","S1 CASPT2 Energy","S2 CASPT2 Energy","Scaled S0 CASSCF Energy","Scaled S1 CASSCF Energy","Scaled S2 CASSCF Energy","Scaled S0 CASPT2 Energy","Scaled S1 CASPT2 Energy",,"Scaled S2 CASPT2 Energy","S0 Mulliken Charge","S1 Mulliken Charge","S2 Mulliken Charge","Oscillator Strength S0S1","Oscillator Strength S0S2","Oscillator Strength S1S2","Reactive TORS","Reactive HOOP","HOOP in phase","TAU overlap","full-BLA","beta-BLA","rpsb-BLA"
0,-869.101268831,-868.995257092,0,66.5,0,47,-869.09788,-868.994979,-868.963896,-871.848855,-871.773206,-871.739573,1.9,66.4,85.9,-0.6,46.9,47.5,68,0.5234,0.2599,0.4805,1.511427,0.291883,0.022797,-17.269,-9.86099999999999,-3.70400000000001,-13.565,0.084,0.087,0.095
1.1894,-869.101231654,-868.996120871,0,66,0,46.6,-869.097737,-868.997109,-868.967563,-871.849524,-871.774905,-871.742942,1.9,65.1,83.6,-1,45.8,46.8,65.9,0.5123,0.2605,0.4828,1.562005,0.269628,0.022575,-17.265,-9.922,-3.67149999999999,-13.5935,0.076,0.08,0.084
2.3788,-869.100906534,-868.998369558,0.2,64.6,0.2,45.6,-869.096837,-868.999602,-868.972476,-871.850093,-871.776925,-871.747638,2.5,63.5,80.5,-1.4,44.5,45.9,62.9,0.4943,0.2613,0.4861,1.64751,0.229329,0.020757,-17.262,-10.021,-3.62050000000001,-13.6415,0.063,0.068,0.068
3.5682,-869.09977713,-869.001116771,0.9,62.8,0.7,44.4,-869.094963,-869.001536,-868.977512,-871.850159,-871.778593,-871.752699,3.7,62.3,77.4,-1.4,43.5,44.9,59.7,0.471,0.2633,0.492,1.768142,0.165632,0.015838,-17.264,-10.156,-3.554,-13.71,0.048,0.053,0.047
4.7577,-869.097539421,-869.003506981,2.3,61.3,1.7,43.4,-869.092009,-869.002445,-868.981678,-871.849539,-871.779513,-871.757275,5.5,61.7,74.8,-1,42.9,43.9,56.9,0.4443,0.2661,0.5008,1.910943,0.083311,0.007961,-17.277,-10.323,-3.47699999999999,-13.8,0.03,0.036,0.025
5.9471,-869.094181602,-869.005096861,4.4,60.3,3.1,42.7,-869.088077,-869.002324,-868.984167,-871.84808,-871.779436,-871.760435,8,61.8,73.2,-0.1,43,43.1,54.9,0.4172,0.2719,0.5107,2.029668,0.018097,0.000868,-17.308,-10.519,-3.39449999999999,-13.9135,0.011,0.018,0.004
7.1365,-869.089883931,-869.005830095,7.1,59.9,5,42.3,-869.083216,-869.001621,-868.984177,-871.845621,-871.778521,-871.76124,11.1,62.3,73.2,1.4,43.5,42.1,54.4,0.393,0.2859,0.5151,2.021022,0.0627,0.005869,-17.363,-10.739,-3.312,-14.051,-0.007,-0.001,-0.015
8.3259,-869.084823167,-869.005929805,10.3,59.8,7.3,42.3,-869.077712,-869.00122,-868.981358,-871.842241,-871.777556,-871.759332,14.5,62.5,75,3.5,44.1,40.6,55.6,0.3716,0.3097,0.5106,1.8535,0.245027,0.035092,-17.447,-10.981,-3.233,-14.214,-0.026,-0.021,-0.031
9.5153,-869.079401459,-869.005785547,13.7,59.9,9.7,42.4,-869.071931,-869.001188,-868.976375,-871.838121,-871.777021,-871.755099,18.1,62.5,78.1,6.1,44.5,38.4,58.2,0.3553,0.3319,0.507,1.655347,0.432329,0.087156,-17.564,-11.241,-3.16149999999999,-14.4025,-0.044,-0.04,-0.04
10.7047,-869.073894527,-869.005663781,17.2,60,12.1,42.4,-869.066299,-869.001413,-868.970299,-871.833663,-871.776582,-871.749532,21.7,62.4,81.9,8.9,44.8,35.9,61.7,0.3413,0.3451,0.5074,1.515578,0.540447,0.152925,-17.716,-11.513,-3.1015,-14.6145,-0.06,-0.06,-0.044
11.8941,-869.068652247,-869.005648099,20.5,60,14.5,42.4,-869.060955,-869.00129,-868.964109,-871.829014,-871.775857,-871.74344,25,62.5,85.8,11.8,45.2,33.4,65.5,0.3375,0.3489,0.5123,1.412268,0.583012,0.231419,-17.903,-11.79,-3.0565,-14.8465,-0.073,-0.078,-0.04
13.0835,-869.063708021,-869.005466459,23.6,60.1,16.7,42.5,-869.056074,-869.000558,-868.958394,-871.824383,-871.774722,-871.737466,28.1,62.9,89.4,14.8,45.9,31.1,69.3,0.3451,0.344,0.5192,1.330721,0.580769,0.313501,-18.123,-12.065,-3.029,-15.094,-0.084,-0.094,-0.03
14.273,-869.059096305,-869.004942361,26.5,60.4,18.7,42.7,-869.052252,-868.99959,-868.953968,-871.820387,-871.773532,-871.732447,30.5,63.5,92.2,17.3,46.7,29.4,72.4,0.3611,0.3319,0.5259,1.266536,0.553556,0.381511,-18.371,-12.332,-3.01950000000001,-15.3515,-0.09,-0.106,-0.013
15.4624,-869.055215962,-869.004338141,28.9,60.8,20.4,43,-869.04963,-868.997984,-868.951262,-871.817091,-871.772637,-871.728822,32.1,64.5,93.9,19.3,47.2,27.9,74.7,0.3932,0.3111,0.5353,1.191335,0.520081,0.437329,-18.644,-12.584,-3.03,-15.614,-0.092,-0.113,0.009
16.6518,-869.05226223,-869.00368141,30.8,61.2,21.7,43.3,-869.048965,-868.996197,-868.950712,-871.814933,-871.772351,-871.727294,32.5,65.7,94.2,20.7,47.4,26.7,75.7,0.433,0.2916,0.5433,1.104677,0.498488,0.478232,-18.934,-12.821,-3.0565,-15.8775,-0.089,-0.116,0.033
17.8412,-869.050825938,-869.003312588,31.7,61.5,22.4,43.4,-869.04987,-868.994979,-868.951787,-871.814386,-871.771892,-871.727697,32,66.4,93.5,21,47.7,26.7,75.4,0.4579,0.2829,0.5455,1.052692,0.500375,0.483598,-19.237,-13.04,-3.0985,-16.1385,-0.083,-0.114,0.056
19.0306,-869.050860433,-869.002964364,31.6,61.7,22.4,43.6,-869.052492,-868.994012,-868.954652,-871.815153,-871.771857,-871.730329,30.3,67,91.7,20.5,47.7,27.2,73.8,0.481,0.2845,0.5413,0.993471,0.531133,0.482896,-19.549,-13.232,-3.1585,-16.3905,-0.073,-0.107,0.077
20.22,-869.052670997,-869.002913044,30.5,61.7,21.6,43.6,-869.05648,-868.994115,-868.958836,-871.817684,-871.771938,-871.734659,27.8,67,89.1,19,47.7,28.7,71.1,0.4907,0.2961,0.5313,0.964455,0.584448,0.453057,-19.866,-13.398,-3.23400000000001,-16.632,-0.062,-0.096,0.092
21.4094,-869.056184682,-869.003235265,28.3,61.5,20,43.5,-869.060934,-868.994635,-868.963454,-871.821042,-871.771879,-871.739386,25,66.6,86.2,16.9,47.7,30.8,68.1,0.4915,0.3109,0.5208,0.965392,0.640726,0.399243,-20.187,-13.536,-3.32550000000001,-16.8615,-0.05,-0.082,0.1
22.5989,-869.060499524,-869.003595749,25.6,61.3,18.1,43.3,-869.065127,-868.994926,-868.967658,-871.824448,-871.771548,-871.743515,22.4,66.5,83.6,14.7,47.9,33.2,65.5,0.4872,0.3231,0.5141,0.996932,0.678485,0.33162,-20.51,-13.647,-3.4315,-17.0785,-0.039,-0.067,0.1
23.7883,-869.064782824,-869.003633526,22.9,61.3,16.2,43.3,-869.069815,-868.996205,-868.972393,-871.828956,-871.772289,-871.747433,19.5,65.7,80.6,11.9,47.4,35.5,63,0.4762,0.3245,0.5194,1.09954,0.656769,0.249105,-20.834,-13.733,-3.5505,-17.2835,-0.029,-0.052,0.092
24.9777,-869.069764873,-869.004538071,19.8,60.7,14,42.9,-869.073958,-868.997639,-868.976305,-871.833403,-871.773606,-871.750378,16.9,64.8,78.1,9.1,46.6,37.5,61.2,0.4609,0.3147,0.5336,1.269497,0.561509,0.171439,-21.158,-13.801,-3.6785,-17.4795,-0.021,-0.037,0.077
26.1671,-869.074302953,-869.005535254,16.9,60.1,12,42.5,-869.077062,-868.999876,-868.978576,-871.837688,-871.775201,-871.75231,14.9,63.4,76.7,6.4,45.6,39.2,60,0.431,0.3006,0.5495,1.547797,0.376575,0.09476,-21.481,-13.853,-3.81399999999999,-17.667,-0.014,-0.023,0.057
27.3565,-869.078054568,-869.006421597,14.6,59.5,10.3,42.1,-869.07909,-869.001703,-868.978881,-871.840697,-871.77647,-871.754148,13.6,62.2,76.5,4.5,44.8,40.3,58.8,0.4023,0.3014,0.5474,1.766744,0.231166,0.050717,-21.801,-13.893,-3.95399999999999,-17.847,-0.01,-0.011,0.035
28.5459,-869.080644774,-869.006790719,12.9,59.3,9.1,41.9,-869.080033,-869.002249,-868.977996,-871.842167,-871.77711,-871.755011,13.1,61.9,77.1,3.6,44.4,40.8,58.3,0.3834,0.3082,0.5383,1.887914,0.150614,0.031787,-22.117,-13.926,-4.0955,-18.0215,-0.007,-0.001,0.013
29.7353,-869.081964376,-869.006494476,12.1,59.5,8.6,42,-869.080543,-869.002399,-868.976778,-871.842914,-871.777373,-871.755274,12.7,61.8,77.8,3.1,44.3,41.2,58.1,0.369,0.3164,0.5273,1.961843,0.102948,0.022738,-22.425,-13.957,-4.23400000000001,-18.191,-0.004,0.008,-0.006
30.9247,-869.082766526,-869.006045662,11.6,59.8,8.2,42.2,-869.080692,-869.002243,-868.975472,-871.843083,-871.777226,-871.755047,12.6,61.9,78.7,3,44.3,41.3,58.3,0.3585,0.3231,0.5161,2.007894,0.07418,0.018147,-22.722,-13.992,-4.36500000000001,-18.357,-0.001,0.015,-0.019
32.1142,-869.083144158,-869.005454471,11.4,60.1,8,42.5,-869.08048,-869.001684,-868.97418,-871.842715,-871.776618,-871.754356,12.8,62.2,79.5,3.3,44.7,41.4,58.7,0.3531,0.327,0.5065,2.03601,0.056034,0.01533,-23.007,-14.036,-4.4855,-18.5215,0.001,0.02,-0.027
33.3036,-869.083089167,-869.00462526,11.4,60.6,8.1,42.9,-869.080385,-869.001231,-868.973367,-871.842425,-871.776098,-871.753835,12.8,62.5,80,3.4,45.1,41.7,59,0.3518,0.3281,0.4993,2.0535,0.043915,0.013032,-23.279,-14.089,-4.595,-18.684,0.004,0.024,-0.028
34.493,-869.083083644,-869.003986971,11.4,61,8.1,43.2,-869.08055,-869.001001,-868.973215,-871.842467,-871.775933,-871.753751,12.7,62.6,80.1,3.4,45.2,41.8,59.1,0.3554,0.3254,0.495,2.062927,0.03508,0.010466,-23.538,-14.156,-4.691,-18.847,0.008,0.026,-0.023
35.6824,-869.083265272,-869.003674032,11.3,61.2,8,43.3,-869.08052,-869.000539,-868.973166,-871.842403,-871.775675,-871.753624,12.7,62.9,80.1,3.4,45.3,41.9,59.2,0.3624,0.3204,0.4936,2.066186,0.028726,0.007843,-23.786,-14.241,-4.77249999999999,-19.0135,0.011,0.028,-0.012
36.8718,-869.083204473,-869.003194785,11.3,61.5,8,43.5,-869.080371,-868.999951,-868.973253,-871.842288,-871.775399,-871.753534,12.8,63.3,80.1,3.5,45.5,42,59.2,0.3717,0.3137,0.4942,2.064481,0.024153,0.005403,-24.021,-14.348,-4.83649999999999,-19.1845,0.015,0.028,0.002
38.0612,-869.082993849,-869.002624383,11.5,61.9,8.1,43.8,-869.080205,-868.999399,-868.973506,-871.842131,-871.775128,-871.753496,12.9,63.7,79.9,3.6,45.7,42.1,59.2,0.3812,0.3061,0.4955,2.059694,0.021095,0.003492,-24.245,-14.482,-4.8815,-19.3635,0.018,0.027,0.018
39.2506,-869.08275025,-869.00209193,11.6,62.2,8.2,44,-869.080208,-868.999062,-868.974127,-871.842035,-871.774986,-871.753623,12.9,63.9,79.5,3.7,45.8,42.1,59.2,0.3908,0.2989,0.4986,2.052395,0.019117,0.002259,-24.457,-14.65,-4.90349999999999,-19.5535,0.02,0.025,0.034
40.4401,-869.082658436,-869.001819374,11.7,62.4,8.3,44.1,-869.080498,-868.999147,-868.975202,-871.8421,-871.775066,-871.754039,12.8,63.8,78.8,3.6,45.7,42.1,58.9,0.3981,0.2925,0.5024,2.045326,0.017773,0.001637,-24.657,-14.858,-4.8995,-19.7575,0.021,0.023,0.048
41.6295,-869.08283887,-869.001994128,11.6,62.3,8.2,44,-869.081041,-868.999671,-868.976712,-871.842376,-871.775414,-871.754806,12.4,63.5,77.9,3.5,45.5,42,58.4,0.4029,0.2874,0.5076,2.039503,0.017319,0.001549,-24.844,-15.113,-4.8655,-19.9785,0.021,0.019,0.059
42.8189,-869.083258804,-869.002647255,11.3,61.9,8,43.7,-869.081588,-869.000443,-868.978405,-871.84273,-871.775913,-871.755771,12.1,63,76.8,3.2,45.2,42,57.8,0.4047,0.2844,0.5146,2.032964,0.020105,0.002168,-25.02,-15.419,-4.8005,-20.2195,0.018,0.014,0.066
44.0083,-869.083663256,-869.003608308,11,61.3,7.8,43.3,-869.081977,-869.001365,-868.980092,-871.843134,-871.776583,-871.756847,11.8,62.4,75.8,3,44.8,41.8,57.1,0.4044,0.2837,0.5231,2.018614,0.032399,0.004402,-25.187,-15.778,-4.70450000000001,-20.4825,0.014,0.009,0.068
45.1977,-869.08389402,-869.004798627,10.9,60.5,7.7,42.8,-869.081647,-869.002034,-868.981106,-871.843127,-871.777046,-871.757467,12,62,75.1,3,44.5,41.5,56.7,0.4018,0.2867,0.5318,1.985284,0.064474,0.010362,-25.348,-16.194,-4.57700000000001,-20.771,0.007,0.002,0.065
46.3871,-869.083420074,-869.005780153,11.2,59.9,7.9,42.4,-869.080612,-869.002651,-868.981343,-871.842729,-871.777489,-871.757511,12.7,61.6,75,3.2,44.2,41,56.7,0.3966,0.2952,0.538,1.917228,0.129586,0.024019,-25.506,-16.666,-4.42,-21.086,-0.001,-0.007,0.058
47.5765,-869.082288492,-869.006721386,11.9,59.3,8.4,41.9,-869.078253,-869.002707,-868.97998,-871.841217,-871.77741,-871.756097,14.2,61.6,75.8,4.2,44.2,40,57.6,0.3906,0.309,0.5418,1.80887,0.228576,0.049706,-25.662,-17.19,-4.236,-21.426,-0.011,-0.016,0.048
48.7659,-869.079910003,-869.007080445,13.4,59.1,9.5,41.8,-869.074483,-869.002129,-868.976824,-871.83836,-871.776762,-871.752932,16.5,61.9,77.8,6,44.6,38.6,59.6,0.3868,0.3262,0.5444,1.672313,0.342943,0.090793,-25.815,-17.759,-4.02800000000001,-21.787,-0.023,-0.027,0.036
49.9554,-869.076237428,-869.006775619,15.7,59.3,11.1,41.9,-869.069967,-869.001497,-868.972418,-871.834748,-871.776056,-871.748595,19.4,62.3,80.6,8.3,45.1,36.8,62.3,0.3833,0.3417,0.5462,1.537809,0.441129,0.147073,-25.965,-18.365,-3.8,-22.165,-0.036,-0.04,0.025
51.1448,-869.071972233,-869.006313353,18.4,59.6,13,42.1,-869.065006,-869.000392,-868.967519,-871.830396,-871.775478,-871.743535,22.5,63,83.7,11,45.4,34.4,65.5,0.3941,0.3498,0.5514,1.389078,0.514712,0.22711,-26.108,-19.003,-3.55250000000001,-22.5555,-0.049,-0.053,0.015
52.3342,-869.06746562,-869.005759405,21.2,59.9,15,42.4,-869.060343,-869.000325,-868.961928,-871.826542,-871.774505,-871.738203,25.4,63.1,87.2,13.4,46.1,32.7,68.8,0.3835,0.3581,0.5554,1.346618,0.521492,0.284211,-26.239,-19.667,-3.286,-22.953,-0.061,-0.066,0.01
53.5236,-869.063139091,-869.005212206,23.9,60.3,16.9,42.6,-869.05579,-868.999393,-868.956921,-871.822393,-871.773675,-871.733168,28.3,63.7,90.3,16,46.6,30.6,72,0.394,0.3563,0.5628,1.276065,0.514965,0.35695,-26.355,-20.35,-3.0025,-23.3525,-0.071,-0.078,0.01
54.713,-869.058895088,-869.004463364,26.6,60.7,18.8,42.9,-869.052397,-868.998578,-868.953208,-871.819076,-871.773319,-871.729362,30.4,64.2,92.6,18.1,46.8,28.7,74.4,0.4125,0.3484,0.5706,1.21195,0.493191,0.420224,-26.458,-21.038,-2.70999999999999,-23.748,-0.078,-0.088,0.015
55.9024,-869.055563954,-869.004041064,28.7,61,20.3,43.1,-869.050851,-868.998319,-868.95157,-871.817267,-871.773965,-871.727605,31.4,64.3,93.7,19.2,46.4,27.2,75.5,0.4369,0.3361,0.5783,1.151557,0.468007,0.467935,-26.549,-21.72,-2.4145,-24.1345,-0.081,-0.096,0.025
57.0918,-869.053779688,-869.004441446,29.8,60.8,21.1,42.9,-869.050068,-868.997773,-868.950921,-871.816197,-871.774246,-871.726945,31.9,64.7,94.1,19.9,46.2,26.3,75.9,0.4571,0.3259,0.5841,1.110723,0.451919,0.489199,-26.63,-22.383,-2.12349999999999,-24.5065,-0.081,-0.1,0.038
58.2813,-869.052547121,-869.004476142,30.6,60.7,21.6,42.9,-869.050389,-868.997217,-868.951645,-871.816094,-871.77447,-871.727688,31.7,65,93.6,20,46.1,26.1,75.4,0.4733,0.3193,0.587,1.08034,0.452179,0.491437,-26.703,-23.012,-1.8455,-24.8575,-0.077,-0.099,0.052
59.4707,-869.0523422,-869.00447708,30.7,60.7,21.7,42.9,-869.051847,-868.997009,-868.953749,-871.81719,-871.774597,-871.729851,30.7,65.2,92.3,19.3,46,26.7,74.1,0.4807,0.3193,0.5859,1.071287,0.471049,0.471677,-26.769,-23.584,-1.5925,-25.1765,-0.071,-0.095,0.065
60.6601,-869.05337771,-869.004532556,30.1,60.7,21.2,42.9,-869.054306,-868.997356,-868.957034,-871.819458,-871.774642,-871.733151,29.2,64.9,90.2,17.8,46,28.2,72,0.4775,0.3239,0.5811,1.091151,0.501517,0.428421,-26.83,-24.086,-1.372,-25.458,-0.062,-0.088,0.074
61.8495,-869.055598881,-869.004716663,28.7,60.6,20.3,42.8,-869.057316,-868.997562,-868.960993,-871.822094,-871.774566,-871.736995,27.3,64.8,87.8,16.2,46,29.8,69.6,0.4731,0.3305,0.5751,1.120809,0.534447,0.373394,-26.889,-24.506,-1.19150000000001,-25.6975,-0.052,-0.077,0.08
63.0389,-869.058535231,-869.004767869,26.8,60.6,19,42.8,-869.06067,-868.998495,-868.965031,-871.825634,-871.774163,-871.740794,25.2,64.2,85.2,14,46.3,32.3,67.2,0.4494,0.3381,0.5703,1.227924,0.536952,0.283741,-26.947,-24.836,-1.0555,-25.8915,-0.042,-0.065,0.08
64.2283,-869.062035408,-869.004804033,24.6,60.5,17.4,42.8,-869.064693,-868.999823,-868.969425,-871.829706,-871.774604,-871.745155,22.7,63.4,82.5,11.4,46,34.6,64.5,0.4264,0.3419,0.5659,1.363333,0.500275,0.198987,-27.009,-25.069,-0.969999999999999,-26.039,-0.033,-0.052,0.074
65.4177,-869.066249916,-869.005335713,22,60.2,15.5,42.6,-869.068908,-869.001341,-868.973323,-871.833893,-871.775694,-871.749582,20,62.4,80,8.8,45.3,36.5,61.7,0.4036,0.3425,0.5596,1.51787,0.425302,0.131915,-27.079,-25.2,-0.93950000000001,-26.1395,-0.024,-0.039,0.063
66.6071,-869.070597984,-869.006071937,19.2,59.7,13.6,42.2,-869.073027,-869.002786,-868.97666,-871.837893,-871.777463,-871.75372,17.5,61.5,77.9,6.3,44.2,37.9,59.1,0.3881,0.341,0.5534,1.66224,0.333122,0.086447,-27.16,-25.227,-0.966499999999996,-26.1935,-0.017,-0.026,0.049
67.7966,-869.074863086,-869.007055353,16.6,59.1,11.7,41.8,-869.075777,-869.003388,-868.978088,-871.840543,-871.778574,-871.756228,15.7,61.1,77,4.6,43.5,38.9,57.5,0.3741,0.3401,0.5457,1.790434,0.242163,0.057572,-27.249,-25.172,-1.0385,-26.2105,-0.012,-0.014,0.032
68.986,-869.07776322,-869.007222947,14.7,59,10.4,41.7,-869.077071,-869.003079,-868.977677,-871.841695,-871.77872,-871.756936,14.9,61.3,77.3,3.9,43.4,39.5,57.1,0.3605,0.3415,0.536,1.888086,0.170686,0.041449,-27.345,-25.04,-1.1525,-26.1925,-0.008,-0.004,0.013
70.1754,-869.079233686,-869.006500463,13.8,59.5,9.8,42,-869.077843,-869.002621,-868.976653,-871.842147,-871.778468,-871.756743,14.4,61.6,77.9,3.6,43.6,40,57.2,0.3502,0.3438,0.5276,1.949961,0.12464,0.034041,-27.447,-24.843,-1.30200000000001,-26.145,-0.006,0.004,-0.004
71.3648,-869.080182751,-869.005710521,13.2,60,9.4,42.4,-869.077987,-869.001873,-868.975074,-871.841824,-871.777628,-871.755667,14.3,62.1,78.9,3.8,44.1,40.3,57.9,0.3402,0.3465,0.5192,1.986347,0.098931,0.03182,-27.547,-24.596,-1.4755,-26.0715,-0.004,0.011,-0.018
72.5542,-869.080500831,-869.004697017,13,60.6,9.2,42.8,-869.077655,-869.000878,-868.9733,-871.840939,-871.776324,-871.754036,14.5,62.7,80,4.4,44.9,40.5,58.9,0.3338,0.3493,0.5133,2.003563,0.087766,0.032687,-27.64,-24.317,-1.66149999999999,-25.9785,-0.003,0.015,-0.027
73.7436,-869.08030496,-869.003527591,13.2,61.3,9.3,43.4,-869.077305,-869.000046,-868.971922,-871.840061,-871.775088,-871.752488,14.8,63.2,80.9,4.9,45.7,40.8,59.9,0.3321,0.3509,0.5124,2.006147,0.086938,0.03519,-27.719,-24.024,-1.8475,-25.8715,-0.003,0.017,-0.03
74.933,-869.080028384,-869.002625917,13.3,61.9,9.4,43.8,-869.077644,-869.000082,-868.971736,-871.840043,-871.774789,-871.751925,14.6,63.2,81,4.9,45.9,41,60.2,0.337,0.3516,0.5178,1.995192,0.094932,0.038695,-27.78,-23.736,-2.02200000000001,-25.758,-0.002,0.017,-0.024
76.1224,-869.080360829,-869.002708355,13.1,61.8,9.3,43.7,-869.07853,-869.000861,-868.972651,-871.840776,-871.77536,-871.752275,14,62.7,80.4,4.5,45.5,41,60,0.3479,0.3506,0.5285,1.968665,0.112628,0.043235,-27.821,-23.468,-2.1765,-25.6445,-0.001,0.015,-0.012
77.3119,-869.081164444,-869.003648656,12.6,61.3,8.9,43.3,-869.079255,-869.001708,-868.973913,-871.841493,-871.776106,-871.752785,13.5,62.2,79.6,4,45.1,41.1,59.7,0.3641,0.3485,0.5426,1.922927,0.14233,0.049942,-27.847,-23.233,-2.307,-25.54,-0.001,0.011,0.006
78.5013,-869.081732007,-869.004781186,12.3,60.5,8.7,42.8,-869.079155,-869.002029,-868.974762,-871.841433,-871.776369,-871.752701,13.6,62,79.1,4.1,44.9,40.8,59.7,0.3833,0.3454,0.5573,1.854049,0.186716,0.060782,-27.862,-23.043,-2.40949999999999,-25.4525,-0.002,0.004,0.028
79.6907,-869.081421175,-869.005505187,12.5,60.1,8.8,42.5,-869.078107,-869.001747,-868.974951,-871.840365,-871.776057,-871.751792,14.3,62.2,79,4.7,45.1,40.4,60.3,0.4042,0.3425,0.5695,1.757871,0.248,0.078328,-27.875,-22.908,-2.48350000000001,-25.3915,-0.003,-0.004,0.051
80.8801,-869.080124195,-869.005770028,13.3,59.9,9.4,42.4,-869.07629,-869.0013,-868.974362,-871.838494,-871.775463,-871.750222,15.4,62.5,79.4,5.9,45.5,39.6,61.3,0.4212,0.3412,0.5756,1.644418,0.321226,0.104369,-27.893,-22.836,-2.52849999999999,-25.3645,-0.006,-0.014,0.071
82.0695,-869.07804971,-869.005859008,14.6,59.9,10.3,42.3,-869.074088,-868.999931,-868.973645,-871.835665,-871.775063,-871.748306,16.8,63.3,79.8,7.7,45.7,38,62.5,0.4514,0.3402,0.5782,1.452731,0.429784,0.153252,-27.92,-22.832,-2.544,-25.376,-0.011,-0.025,0.087
83.2589,-869.0754629,-869.005943621,16.2,59.8,11.4,42.3,-869.070977,-868.998872,-868.971485,-871.832313,-871.774513,-871.746023,18.7,64,81.2,9.8,46,36.2,63.9,0.4688,0.3422,0.5738,1.307441,0.507104,0.207037,-27.959,-22.898,-2.5305,-25.4285,-0.017,-0.036,0.097
84.4483,-869.072097453,-869.005728195,18.3,60,12.9,42.4,-869.067635,-868.998454,-868.968848,-871.829299,-871.774441,-871.743569,20.8,64.2,82.8,11.7,46.1,34.4,65.5,0.4758,0.3416,0.5705,1.220036,0.54133,0.257569,-28.01,-23.032,-2.48899999999999,-25.521,-0.025,-0.048,0.099
85.6378,-869.068694528,-869.005719963,20.4,60,14.4,42.4,-869.064956,-868.999323,-868.96678,-871.82766,-871.775567,-871.741785,22.5,63.7,84.1,12.7,45.4,32.7,66.6,0.4737,0.3383,0.5715,1.18579,0.541654,0.298883,-28.073,-23.229,-2.422,-25.651,-0.034,-0.059,0.094
86.8272,-869.066164334,-869.006602111,22,59.4,15.6,42,-869.062904,-869.001048,-868.96517,-871.827234,-871.777343,-871.740646,23.8,62.6,85.1,13,44.3,31.3,67.3,0.4623,0.3361,0.5742,1.191225,0.52607,0.327258,-28.148,-23.48,-2.334,-25.814,-0.043,-0.069,0.082
88.0166,-869.06448343,-869.007937095,23.1,58.6,16.3,41.4,-869.0609,-869.002539,-868.963317,-871.827029,-871.778816,-871.739639,25.1,61.7,86.3,13.1,43.3,30.2,67.9,0.4447,0.3378,0.5749,1.208255,0.512557,0.349935,-28.236,-23.777,-2.2295,-26.0065,-0.053,-0.077,0.064
89.206,-869.062952411,-869.008842482,24,58,17,41,-869.058632,-869.00294,-868.961229,-871.826301,-871.7796,-871.738482,26.5,61.4,87.6,13.6,42.9,29.3,68.7,0.4303,0.3419,0.5735,1.214212,0.507112,0.375355,-28.336,-24.117,-2.10950000000001,-26.2265,-0.062,-0.084,0.044
90.3954,-869.061266361,-869.008841652,25.1,58,17.7,41,-869.05633,-869.002909,-868.958886,-871.82546,-871.779341,-871.737159,27.9,61.4,89.1,14.1,43,28.9,69.5,0.4066,0.3519,0.5696,1.243158,0.50584,0.38706,-28.447,-24.486,-1.98050000000001,-26.4665,-0.069,-0.088,0.022
91.5848,-869.059593484,-869.00805191,26.2,58.5,18.5,41.3,-869.054304,-869.002297,-868.95672,-871.824447,-871.778326,-871.73591,29.2,61.8,90.4,14.7,43.7,29,70.3,0.3797,0.3643,0.5628,1.276202,0.5116,0.390912,-28.571,-24.853,-1.85899999999999,-26.712,-0.075,-0.09,0.002
92.7742,-869.058125745,-869.006681555,27.1,59.4,19.1,42,-869.052772,-869.001219,-868.95509,-871.823354,-871.776854,-871.734883,30.2,62.5,91.5,15.4,44.6,29.2,70.9,0.3565,0.3764,0.5555,1.305842,0.520744,0.386412,-28.705,-25.199,-1.753,-26.952,-0.078,-0.089,-0.015
93.9636,-869.056968618,-869.005028883,27.8,60.4,19.6,42.7,-869.051962,-869.000037,-868.954282,-871.822547,-871.77535,-871.734329,30.7,63.3,92,15.9,45.5,29.6,71.3,0.3387,0.3844,0.5495,1.333906,0.529193,0.370403,-28.842,-25.506,-1.66800000000001,-27.174,-0.078,-0.087,-0.025
95.1531,-869.056296561,-869.003496295,28.2,61.4,19.9,43.4,-869.052254,-868.999281,-868.954819,-871.822566,-871.774467,-871.734759,30.5,63.7,91.6,15.9,46.1,30.2,71,0.3309,0.3867,0.5466,1.358628,0.534146,0.343786,-28.974,-25.758,-1.60799999999999,-27.366,-0.075,-0.082,-0.029
96.3425,-869.056485887,-869.002691491,28.1,61.9,19.9,43.7,-869.054154,-868.999651,-868.957164,-871.824032,-871.774831,-871.736728,29.3,63.5,90.2,15,45.9,30.9,69.8,0.3334,0.3838,0.5471,1.379022,0.534642,0.311593,-29.095,-25.947,-1.574,-27.521,-0.07,-0.077,-0.024
97.5319,-869.058027656,-869.003217467,27.1,61.5,19.2,43.5,-869.057439,-869.00103,-868.961008,-871.826726,-871.776241,-871.740008,27.2,62.6,87.7,13.3,45,31.7,67.7,0.3445,0.3776,0.55,1.394992,0.531316,0.279104,-29.2,-26.067,-1.56649999999999,-27.6335,-0.063,-0.07,-0.012
