"Time Scaled","S0 CASSCF 2R","S1 CASSCF 2R","S0 CASSCF 2R Scaled","S1 CASSCF 2R Scaled","S0 CASSCF 2R Scaled CASPT2","S1 CASSCF 2R Scaled CASPT2","S0 CASSCF Energy","S1 CASSCF Energy","S2 CASSCF Energy","S0 CASPT2 Energy","S1 CASPT2 Energy","S2 CASPT2 Energy","Scaled S0 CASSCF Energy","Scaled S1 CASSCF Energy","Scaled S2 CASSCF Energy","Scaled S0 CASPT2 Energy","Scaled S1 CASPT2 Energy",,"Scaled S2 CASPT2 Energy","S0 Mulliken Charge","S1 Mulliken Charge","S2 Mulliken Charge","Oscillator Strength S0S1","Oscillator Strength S0S2","Oscillator Strength S1S2","Reactive TORS","Reactive HOOP","HOOP in phase","TAU overlap","full-BLA","beta-BLA","rpsb-BLA"
401.3075,-868.969660508,-868.919371154,32.5,64,21.7,42.8,-868.987677,-868.916324,-868.888245,-871.748524,-871.689468,-871.662951,21.4,66.2,83.8,10.8,47.9,37.1,64.5,0.4681,0.3283,0.5995,1.532018,0.40898,0.1622,-21.081,-19.765,-0.658000000000001,-20.423,-0.012,-0.025,0.068
402.531,-868.967869089,-868.918102983,33.6,64.8,22.4,43.3,-868.987439,-868.917355,-868.887012,-871.748735,-871.68973,-871.662069,21.6,65.6,84.6,10.7,47.7,37,65.1,0.4499,0.3391,0.6006,1.576318,0.390565,0.160606,-21.134,-20.042,-0.545999999999992,-20.588,-0.014,-0.022,0.049
403.7545,-868.967169723,-868.917533817,34,65.2,22.7,43.5,-868.986701,-868.918138,-868.885365,-871.748727,-871.690131,-871.661078,22.1,65.1,85.6,10.7,47.5,36.8,65.7,0.4319,0.353,0.6009,1.598063,0.385801,0.168566,-21.221,-20.149,-0.536000000000001,-20.685,-0.019,-0.02,0.029
404.978,-868.967813599,-868.917969526,33.6,64.9,22.5,43.4,-868.985119,-868.918047,-868.88311,-871.74805,-871.690112,-871.659573,23,65.1,87.1,11.1,47.5,36.4,66.6,0.4172,0.3673,0.6012,1.595333,0.392608,0.184847,-21.333,-20.112,-0.610500000000002,-20.7225,-0.024,-0.019,0.009
406.2015,-868.970066893,-868.919636825,32.2,63.9,21.5,42.7,-868.984016,-868.918642,-868.881379,-871.748065,-871.690779,-871.658839,23.7,64.8,88.1,11.1,47.1,36,67.1,0.3991,0.3836,0.6002,1.597471,0.400941,0.200356,-21.465,-19.959,-0.753,-20.712,-0.029,-0.02,-0.008
407.425,-868.973383117,-868.921924935,30.1,62.4,20.1,41.7,-868.982714,-868.91885,-868.879756,-871.747663,-871.69108,-871.65789,24.6,64.6,89.2,11.4,46.9,35.5,67.7,0.3855,0.3968,0.5993,1.588666,0.413526,0.217336,-21.607,-19.718,-0.944500000000005,-20.6625,-0.033,-0.021,-0.019
408.6485,-868.976885648,-868.923900811,27.9,61.2,18.7,40.9,-868.98167,-868.919053,-868.878609,-871.747083,-871.691109,-871.656925,25.2,64.5,89.9,11.7,46.9,35.2,68.3,0.3763,0.4073,0.6,1.578099,0.427074,0.231809,-21.752,-19.415,-1.16850000000001,-20.5835,-0.037,-0.023,-0.024
409.872,-868.979780553,-868.924775667,26.1,60.6,17.5,40.5,-868.981392,-868.919743,-868.878558,-871.746719,-871.691308,-871.656337,25.4,64.1,89.9,12,46.7,34.7,68.7,0.3721,0.4113,0.6007,1.562486,0.44095,0.243949,-21.894,-19.079,-1.4075,-20.4865,-0.04,-0.026,-0.021
411.0955,-868.982364926,-868.92486539,24.5,60.6,16.4,40.5,-868.981542,-868.920638,-868.879107,-871.746357,-871.691391,-871.655952,25.3,63.5,89.6,12.2,46.7,34.5,68.9,0.3714,0.4104,0.6008,1.549236,0.453372,0.251823,-22.032,-18.716,-1.658,-20.374,-0.041,-0.03,-0.011
412.319,-868.983913908,-868.923678741,23.5,61.3,15.7,41,-868.98165,-868.92132,-868.879984,-871.745753,-871.691312,-871.655548,25.2,63.1,89,12.6,46.7,34.1,69.2,0.3789,0.403,0.6023,1.525918,0.466113,0.261207,-22.165,-18.341,-1.91199999999999,-20.253,-0.042,-0.035,0.005
413.5424,-868.985048508,-868.922146203,22.8,62.3,15.2,41.6,-868.981242,-868.921368,-868.880499,-871.744727,-871.690871,-871.65496,25.5,63,88.7,13.2,47,33.8,69.5,0.3909,0.3916,0.6034,1.495952,0.479075,0.272716,-22.295,-17.969,-2.163,-20.132,-0.042,-0.041,0.026
414.7659,-868.985824631,-868.920672189,22.3,63.2,14.9,42.2,-868.980294,-868.920787,-868.880578,-871.743442,-871.690339,-871.654345,26.1,63.4,88.6,14,47.3,33.3,69.9,0.4083,0.3774,0.6041,1.453302,0.492649,0.290333,-22.422,-17.611,-2.4055,-20.0165,-0.041,-0.048,0.048
415.9894,-868.986426727,-868.919714093,22,63.8,14.7,42.6,-868.978932,-868.919798,-868.88019,-871.742089,-871.689914,-871.653821,26.9,64,88.9,14.9,47.6,32.7,70.3,0.4267,0.3619,0.6026,1.400186,0.506157,0.314781,-22.549,-17.278,-2.63550000000001,-19.9135,-0.041,-0.056,0.07
417.2129,-868.986877986,-868.919391508,21.7,64,14.5,42.8,-868.976849,-868.918081,-868.878856,-871.74025,-871.689112,-871.652817,28.2,65.1,89.7,16,48.1,32.1,70.9,0.4457,0.3485,0.6013,1.342576,0.516642,0.344426,-22.678,-16.97,-2.854,-19.824,-0.042,-0.063,0.089
418.4364,-868.987378347,-868.919819404,21.4,63.8,14.3,42.6,-868.974437,-868.916266,-868.876908,-871.738224,-871.688144,-871.65143,29.7,66.3,90.9,17.3,48.7,31.4,71.8,0.4596,0.3378,0.5991,1.294827,0.520813,0.374033,-22.811,-16.7,-3.05550000000001,-19.7555,-0.044,-0.071,0.102
419.6599,-868.987544232,-868.920401357,21.3,63.4,14.2,42.3,-868.972372,-868.915044,-868.875081,-871.736468,-871.687523,-871.65002,31,67,92.1,18.4,49.1,30.7,72.6,0.4684,0.3297,0.597,1.257439,0.519511,0.402476,-22.949,-16.48,-3.23450000000001,-19.7145,-0.047,-0.079,0.107
420.8834,-868.987224491,-868.920782696,21.5,63.2,14.3,42.2,-868.97135,-868.915266,-868.874077,-871.735744,-871.687783,-871.649217,31.7,66.9,92.7,18.8,48.9,30.1,73.1,0.4679,0.325,0.5948,1.243829,0.513165,0.421525,-23.093,-16.317,-3.38799999999999,-19.705,-0.051,-0.086,0.104
422.1069,-868.986042439,-868.92038458,22.2,63.4,14.8,42.4,-868.970809,-868.916218,-868.873443,-871.735494,-871.688362,-871.648564,32,66.3,93.1,19,48.6,29.6,73.6,0.4606,0.3245,0.5927,1.249295,0.506009,0.431652,-23.244,-16.219,-3.5125,-19.7315,-0.056,-0.091,0.093
423.3304,-868.985350701,-868.920542426,22.6,63.3,15.1,42.3,-868.970576,-868.917545,-868.873,-871.735704,-871.689049,-871.648131,32.2,65.4,93.4,18.9,48.2,29.3,73.8,0.4452,0.3291,0.5896,1.27337,0.501206,0.429439,-23.4,-16.189,-3.60550000000001,-19.7945,-0.062,-0.095,0.075
424.5539,-868.984376773,-868.920419929,23.2,63.4,15.5,42.3,-868.970441,-868.918673,-868.87258,-871.73623,-871.689651,-871.647982,32.3,64.7,93.7,18.5,47.8,29.3,73.9,0.4247,0.3394,0.5862,1.307486,0.501332,0.417437,-23.562,-16.222,-3.67,-19.892,-0.067,-0.096,0.053
425.7774,-868.983554233,-868.9203772,23.8,63.4,15.9,42.4,-868.970656,-868.919524,-868.87263,-871.737308,-871.690561,-871.648549,32.1,64.2,93.6,17.9,47.2,29.3,73.6,0.4069,0.3519,0.5836,1.337611,0.504383,0.403099,-23.727,-16.312,-3.7075,-20.0195,-0.07,-0.095,0.03
427.0009,-868.983390312,-868.920976641,23.9,63,15.9,42.1,-868.971399,-868.920259,-868.873145,-871.739063,-871.691682,-871.64997,31.7,63.7,93.3,16.8,46.5,29.7,72.7,0.3875,0.3661,0.5801,1.372177,0.508721,0.378648,-23.893,-16.453,-3.72,-20.173,-0.072,-0.092,0.008
428.2244,-868.983480682,-868.921890764,23.8,62.5,15.9,41.7,-868.97248,-868.920602,-868.874048,-871.741006,-871.692672,-871.651819,31,63.5,92.7,15.5,45.9,30.4,71.5,0.3736,0.3791,0.5784,1.405715,0.510913,0.351328,-24.052,-16.637,-3.7075,-20.3445,-0.071,-0.087,-0.01
429.4479,-868.983407709,-868.922777688,23.9,61.9,15.9,41.4,-868.973955,-868.920629,-868.87529,-871.742895,-871.69328,-871.653799,30.1,63.5,92,14.4,45.5,31.1,70.3,0.3647,0.388,0.5772,1.441283,0.508621,0.320278,-24.197,-16.855,-3.67100000000001,-20.526,-0.068,-0.079,-0.022
430.6714,-868.98266672,-868.923148324,24.3,61.7,16.2,41.2,-868.976143,-868.920711,-868.877229,-871.7448,-871.693659,-871.655926,28.7,63.5,90.7,13.2,45.3,32.1,68.9,0.3634,0.3915,0.5771,1.476255,0.499609,0.289267,-24.32,-17.101,-3.6095,-20.7105,-0.062,-0.069,-0.027
431.8949,-868.981268495,-868.92300386,25.2,61.8,16.8,41.3,-868.97936,-868.92129,-868.880047,-871.747019,-871.694111,-871.65838,26.7,63.1,89,11.8,45,33.2,67.4,0.3675,0.39,0.5784,1.515192,0.482539,0.256665,-24.413,-17.366,-3.5235,-20.8895,-0.054,-0.058,-0.024
433.1184,-868.979420558,-868.922480108,26.4,62.1,17.6,41.5,-868.983033,-868.921899,-868.883077,-871.749062,-871.694182,-871.660643,24.4,62.7,87.1,10.5,44.9,34.4,66,0.3746,0.3842,0.5802,1.561244,0.456229,0.221555,-24.474,-17.647,-3.4135,-21.0605,-0.044,-0.046,-0.014
434.3419,-868.976848381,-868.921200181,28,62.9,18.7,42,-868.986049,-868.921668,-868.88538,-871.750202,-871.693365,-871.661942,22.5,62.9,85.6,9.8,45.4,35.6,65.2,0.3865,0.3747,0.5843,1.604285,0.422254,0.188997,-24.506,-17.934,-3.286,-21.22,-0.033,-0.034,0.002
435.5654,-868.974067712,-868.919683869,29.7,63.8,19.9,42.6,-868.98832,-868.920574,-868.887003,-871.750614,-871.691999,-871.66245,21,63.5,84.6,9.5,46.3,36.8,64.8,0.4045,0.3614,0.5914,1.634949,0.3857,0.160544,-24.512,-18.226,-3.143,-21.369,-0.021,-0.022,0.021
436.7889,-868.971780177,-868.918690178,31.1,64.5,20.8,43.1,-868.98964,-868.91866,-868.887675,-871.750424,-871.690259,-871.662288,20.2,64.7,84.2,9.6,47.4,37.8,64.9,0.4237,0.3473,0.6002,1.655638,0.349765,0.136311,-24.501,-18.511,-2.995,-21.506,-0.01,-0.012,0.042
438.0124,-868.970718446,-868.918969671,31.8,64.3,21.3,42.9,-868.990412,-868.91655,-868.8879,-871.75015,-871.688766,-871.662008,19.7,66.1,84.1,9.8,48.3,38.5,65.1,0.4426,0.3344,0.6094,1.66335,0.319978,0.117746,-24.479,-18.779,-2.85000000000001,-21.629,-0.001,-0.004,0.062
439.2359,-868.970321334,-868.919849906,32.1,63.7,21.4,42.6,-868.990692,-868.914563,-868.887809,-871.749815,-871.687617,-871.661677,19.5,67.3,84.1,10,49,39,65.3,0.4584,0.3239,0.6176,1.659585,0.300022,0.105598,-24.449,-19.019,-2.715,-21.734,0.006,0.002,0.078
440.4594,-868.970419233,-868.92090791,32,63.1,21.4,42.1,-868.990668,-868.913209,-868.887642,-871.749522,-871.686888,-871.661431,19.6,68.2,84.2,10.2,49.5,39.3,65.5,0.4687,0.3189,0.6234,1.650189,0.291643,0.099555,-24.414,-19.221,-2.59649999999999,-21.8175,0.01,0.006,0.089
441.6829,-868.970745186,-868.921612492,31.8,62.6,21.2,41.8,-868.990763,-868.913163,-868.887854,-871.749632,-871.687004,-871.661632,19.5,68.2,84.1,10.1,49.4,39.3,65.4,0.4717,0.3181,0.6253,1.638326,0.295266,0.099963,-24.374,-19.384,-2.495,-21.879,0.011,0.007,0.092
442.9064,-868.971488762,-868.922046246,31.3,62.4,20.9,41.7,-868.991182,-868.9147,-868.888598,-871.750325,-871.688122,-871.662406,19.2,67.2,83.6,9.7,48.7,39,64.9,0.4666,0.3229,0.6234,1.627014,0.310043,0.106751,-24.33,-19.507,-2.4115,-21.9185,0.008,0.005,0.088
444.1299,-868.972711951,-868.922320382,30.6,62.2,20.4,41.5,-868.991247,-868.916885,-868.889143,-871.750871,-871.68954,-871.662996,19.2,65.9,83.3,9.4,47.8,38.4,64.5,0.4564,0.3324,0.6194,1.611268,0.335886,0.120703,-24.282,-19.594,-2.34400000000001,-21.938,0.002,0,0.078
445.3534,-868.974156044,-868.922292013,29.7,62.2,19.8,41.6,-868.990927,-868.919536,-868.88929,-871.751416,-871.691413,-871.663412,19.4,64.2,83.2,9,46.7,37.7,64.2,0.4408,0.3457,0.6136,1.591853,0.369322,0.142044,-24.234,-19.652,-2.29100000000001,-21.943,-0.007,-0.008,0.063
446.5769,-868.975824127,-868.922084104,28.6,62.3,19.1,41.6,-868.989356,-868.921432,-868.888078,-871.751106,-871.692749,-871.6628,20.4,63,83.9,9.2,45.8,36.6,64.6,0.4228,0.3617,0.6078,1.567472,0.406191,0.170103,-24.187,-19.684,-2.25150000000001,-21.9355,-0.017,-0.017,0.045
447.8004,-868.978046424,-868.922114325,27.2,62.3,18.2,41.6,-868.986719,-868.922449,-868.885605,-871.750115,-871.693591,-871.661337,22,62.4,85.5,9.8,45.3,35.5,65.5,0.4029,0.3789,0.6019,1.541863,0.440641,0.201962,-24.143,-19.7,-2.22150000000001,-21.9215,-0.029,-0.028,0.027
449.0239,-868.981185078,-868.922768219,25.2,61.9,16.9,41.4,-868.982896,-868.922157,-868.881925,-871.748085,-871.693556,-871.658784,24.4,62.6,87.8,11.1,45.3,34.2,67.1,0.3867,0.3933,0.5978,1.508146,0.470234,0.238785,-24.103,-19.702,-2.20050000000001,-21.9025,-0.04,-0.039,0.01
450.2474,-868.984616012,-868.923550354,23.1,61.4,15.4,41,-868.978386,-868.920887,-868.87749,-871.745268,-871.692669,-871.655435,27.3,63.4,90.6,12.9,45.9,33,69.2,0.3728,0.4052,0.5946,1.474562,0.491376,0.274932,-24.066,-19.699,-2.18349999999999,-21.8825,-0.051,-0.051,-0.003
451.4709,-868.987330389,-868.923565018,21.4,61.4,14.3,41,-868.974101,-868.919356,-868.873291,-871.742268,-871.691407,-871.651967,30,64.3,93.2,14.8,46.7,31.9,71.4,0.3634,0.4122,0.5923,1.443113,0.503833,0.307518,-24.031,-19.691,-2.17,-21.861,-0.06,-0.062,-0.011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,35.241935483871,,,,,,,,,,,,,,
