"Time Scaled","S0 CASSCF 2R","S1 CASSCF 2R","S0 CASSCF 2R Scaled","S1 CASSCF 2R Scaled","S0 CASSCF 2R Scaled CASPT2","S1 CASSCF 2R Scaled CASPT2","S0 CASSCF Energy","S1 CASSCF Energy","S2 CASSCF Energy","S0 CASPT2 Energy","S1 CASPT2 Energy","S2 CASPT2 Energy","Scaled S0 CASSCF Energy","Scaled S1 CASSCF Energy","Scaled S2 CASSCF Energy","Scaled S0 CASPT2 Energy","Scaled S1 CASPT2 Energy","Scaled S2 CASPT2 Energy","S0 Mulliken Charge","S1 Mulliken Charge","S2 Mulliken Charge","Oscillator Strength S0S1","Oscillator Strength S0S2","Oscillator Strength S1S2","Reactive TORS","Reactive HOOP","HOOP in phase","TAU overlap","full-BLA","beta-BLA","rpsb-BLA"
307.4229,-869.018013122,-868.955783189,28.1,67.2,19.7,47,-869.0156,-868.953106,-868.917463,-871.780675,-871.725382,-871.695722,29.5,68.7,91.1,16,50.7,34.7,0.3988,0.3882,0.5602,1.31946,0.612388,0.261529,-26.262,-26.461,0.099500000000006,-26.3615,-0.045,-0.053,0.013
308.6191,-869.016310805,-868.955051314,29.2,67.6,20.4,47.3,-869.014702,-868.953061,-868.916696,-871.779654,-871.724943,-871.694677,30,68.7,91.5,16.7,51,34.3,0.3984,0.3865,0.5601,1.314784,0.611479,0.268046,-26.218,-26.513,0.147500000000008,-26.3655,-0.046,-0.056,0.017
309.8153,-869.015416525,-868.955018207,29.8,67.7,20.8,47.3,-869.014044,-868.953072,-868.91611,-871.778734,-871.724512,-871.693698,30.5,68.7,91.9,17.2,51.3,34.1,0.3999,0.3839,0.5609,1.307875,0.609912,0.27506,-26.144,-26.522,0.188999999999993,-26.333,-0.047,-0.059,0.022
311.0115,-869.014730213,-868.955072683,30.2,67.6,21.1,47.3,-869.014089,-868.953555,-868.916168,-871.778604,-871.724757,-871.693498,30.4,68.4,91.9,17.3,51.1,33.8,0.4032,0.3806,0.562,1.298973,0.60808,0.282684,-26.046,-26.486,0.219999999999999,-26.266,-0.047,-0.061,0.029
312.2077,-869.014715708,-868.955625815,30.2,67.3,21.1,47,-869.014512,-868.954158,-868.916579,-871.779033,-871.725458,-871.69388,30.2,68,91.6,17.1,50.7,33.6,0.409,0.3771,0.564,1.285768,0.606869,0.292208,-25.927,-26.4,0.236500000000007,-26.1635,-0.046,-0.062,0.036
313.4039,-869.015041871,-868.956335464,30,66.8,21,46.7,-869.015051,-868.95466,-868.91706,-871.779737,-871.726329,-871.694542,29.8,67.7,91.3,16.6,50.1,33.5,0.4159,0.3737,0.566,1.270707,0.605969,0.302733,-25.796,-26.264,0.234000000000009,-26.03,-0.046,-0.063,0.042
314.6001,-869.015469417,-868.956957336,29.7,66.5,20.8,46.4,-869.015363,-868.954787,-868.917243,-871.78021,-871.726858,-871.69494,29.6,67.6,91.2,16.3,49.8,33.5,0.4217,0.3711,0.5677,1.256786,0.605345,0.312655,-25.662,-26.075,0.206499999999991,-25.8685,-0.046,-0.063,0.047
315.7963,-869.015676689,-868.957186854,29.6,66.3,20.7,46.3,-869.015495,-868.954675,-868.917195,-871.780328,-871.726947,-871.694935,29.5,67.7,91.2,16.2,49.7,33.5,0.4251,0.3693,0.5686,1.246044,0.604488,0.320856,-25.531,-25.834,0.151499999999999,-25.6825,-0.045,-0.062,0.05
316.9925,-869.015736442,-868.957146008,29.6,66.3,20.7,46.4,-869.015459,-868.954432,-868.916919,-871.780025,-871.726573,-871.694424,29.6,67.9,91.4,16.4,50,33.6,0.426,0.3689,0.5689,1.239014,0.602898,0.326573,-25.411,-25.546,0.067499999999996,-25.4785,-0.045,-0.061,0.05
318.1887,-869.015667653,-868.95693637,29.6,66.5,20.7,46.5,-869.015472,-868.954311,-868.916633,-871.779553,-871.725989,-871.693649,29.6,67.9,91.6,16.7,50.3,33.6,0.4238,0.3695,0.5687,1.237778,0.600345,0.32922,-25.302,-25.218,-0.042000000000002,-25.26,-0.046,-0.06,0.048
319.3849,-869.01570011,-868.95680036,29.6,66.6,20.7,46.5,-869.015487,-868.954228,-868.916346,-871.778973,-871.725291,-871.692753,29.5,68,91.8,17.1,50.8,33.7,0.4206,0.3708,0.568,1.237726,0.597413,0.330061,-25.205,-24.858,-0.173500000000004,-25.0315,-0.047,-0.059,0.044
320.5811,-869.015759857,-868.956679493,29.6,66.6,20.7,46.6,-869.015286,-868.953984,-868.915845,-871.778256,-871.724499,-871.691718,29.7,68.1,92.1,17.5,51.3,33.8,0.4181,0.3729,0.5685,1.237611,0.593548,0.329528,-25.118,-24.476,-0.320999999999998,-24.797,-0.048,-0.058,0.039
321.7773,-869.015617426,-868.956386582,29.6,66.8,20.7,46.7,-869.01519,-868.953855,-868.915499,-871.777889,-871.724107,-871.691088,29.7,68.2,92.3,17.8,51.5,33.7,0.4171,0.3749,0.5688,1.235177,0.588929,0.328034,-25.04,-24.079,-0.480499999999992,-24.5595,-0.049,-0.057,0.033
322.9735,-869.015575232,-868.956220077,29.7,66.9,20.7,46.8,-869.015223,-868.95383,-868.915333,-871.777935,-871.724142,-871.690923,29.7,68.2,92.4,17.7,51.5,33.8,0.4177,0.377,0.5703,1.231887,0.582595,0.32425,-24.97,-23.68,-0.644999999999996,-24.325,-0.049,-0.057,0.029
324.1697,-869.015658165,-868.956168202,29.6,66.9,20.7,46.8,-869.015058,-868.953563,-868.915058,-871.777982,-871.724195,-871.690849,29.8,68.4,92.6,17.7,51.5,33.8,0.4204,0.3789,0.5727,1.226752,0.574653,0.318458,-24.905,-23.287,-0.808999999999998,-24.096,-0.05,-0.056,0.025
325.3658,-869.015524451,-868.955894558,29.7,67.1,20.8,46.9,-869.015075,-868.953393,-868.915043,-871.778252,-871.724418,-871.691074,29.8,68.5,92.6,17.5,51.3,33.8,0.4238,0.3798,0.5752,1.223861,0.564756,0.309582,-24.846,-22.913,-0.966499999999996,-23.8795,-0.05,-0.056,0.023
326.562,-869.015572191,-868.955730902,29.7,67.2,20.7,47,-869.015585,-868.953632,-868.915552,-871.778905,-871.724905,-871.691721,29.5,68.4,92.3,17.1,51,33.9,0.4259,0.3803,0.577,1.226708,0.553566,0.297378,-24.793,-22.567,-1.113,-23.68,-0.049,-0.055,0.022
327.7582,-869.01611743,-868.955965612,29.3,67.1,20.5,46.9,-869.016875,-868.954513,-868.916867,-871.78013,-871.725824,-871.693006,28.7,67.8,91.4,16.4,50.4,34,0.4272,0.3801,0.5779,1.234523,0.54303,0.283227,-24.744,-22.258,-1.243,-23.501,-0.048,-0.054,0.023
328.9544,-869.017442852,-868.956841018,28.5,66.5,19.9,46.5,-869.018064,-868.955168,-868.918062,-871.781039,-871.726262,-871.694015,27.9,67.4,90.7,15.8,50.2,34.4,0.4269,0.3795,0.5775,1.249123,0.534386,0.267791,-24.698,-21.991,-1.3535,-23.3445,-0.046,-0.053,0.025
330.1506,-869.018666544,-868.957473842,27.7,66.1,19.4,46.2,-869.019321,-868.955694,-868.919326,-871.781925,-871.726514,-871.695103,27.1,67.1,89.9,15.2,50,34.8,0.4264,0.3783,0.576,1.267656,0.529114,0.252498,-24.651,-21.769,-1.441,-23.21,-0.043,-0.051,0.028
331.3468,-869.019938598,-868.957978966,26.9,65.8,18.8,46,-869.020466,-868.955889,-868.920489,-871.782733,-871.726542,-871.696227,26.4,66.9,89.2,14.7,50,35.3,0.4263,0.3766,0.5737,1.288445,0.527521,0.237957,-24.598,-21.593,-1.50250000000001,-23.0955,-0.039,-0.049,0.031
332.543,-869.021065879,-868.958166006,26.2,65.7,18.3,45.9,-869.021508,-868.955771,-868.921574,-871.783572,-871.726497,-871.697483,25.8,67,88.5,14.2,50,35.8,0.4275,0.3742,0.5709,1.309603,0.529205,0.224459,-24.537,-21.465,-1.536,-23.001,-0.035,-0.046,0.035
333.7392,-869.022056675,-868.958064164,25.6,65.8,17.9,46,-869.0223,-868.955261,-868.922404,-871.784323,-871.726281,-871.698687,25.3,67.3,88,13.7,50.2,36.5,0.4287,0.3715,0.568,1.33323,0.532196,0.210972,-24.465,-21.382,-1.5415,-22.9235,-0.031,-0.042,0.038
334.9354,-869.022781344,-868.957575805,25.1,66.1,17.6,46.2,-869.022757,-868.954362,-868.922893,-871.784828,-871.725794,-871.699616,25,67.9,87.7,13.4,50.5,37.1,0.4296,0.369,0.5651,1.360039,0.534017,0.197171,-24.385,-21.337,-1.524,-22.861,-0.027,-0.039,0.04
336.1316,-869.023171666,-868.95670337,24.9,66.6,17.4,46.6,-869.023037,-868.953325,-868.923196,-871.785132,-871.725119,-871.700267,24.8,68.6,87.5,13.2,50.9,37.7,0.4288,0.3671,0.5628,1.392009,0.531925,0.182359,-24.297,-21.323,-1.48699999999999,-22.81,-0.024,-0.035,0.041
337.3278,-869.023398622,-868.955680419,24.8,67.3,17.3,47,-869.023654,-868.95284,-868.923822,-871.785685,-871.724835,-871.701038,24.4,68.9,87.1,12.9,51.1,38.2,0.426,0.3647,0.5606,1.426801,0.524897,0.168151,-24.207,-21.328,-1.4395,-22.7675,-0.021,-0.031,0.039
338.524,-869.023979165,-868.955203072,24.4,67.6,17,47.2,-869.024637,-868.95298,-868.924829,-871.786497,-871.724992,-871.701964,23.8,68.8,86.4,12.4,51,38.6,0.4216,0.3631,0.5591,1.460713,0.514617,0.155828,-24.116,-21.336,-1.39,-22.726,-0.019,-0.027,0.035
339.7202,-869.024949334,-868.95534243,23.8,67.5,16.6,47.2,-869.025751,-868.953609,-868.925977,-871.787394,-871.725487,-871.702881,23.1,68.4,85.7,11.8,50.7,38.9,0.4159,0.3616,0.5576,1.488524,0.504699,0.147395,-24.027,-21.333,-1.34699999999999,-22.68,-0.019,-0.025,0.03
340.9164,-869.026062778,-868.95596721,23.1,67.1,16.1,46.9,-869.026487,-868.954193,-868.926766,-871.787951,-871.725899,-871.703403,22.6,68,85.2,11.5,50.4,38.9,0.4108,0.361,0.5569,1.503697,0.499748,0.14468,-23.94,-21.305,-1.3175,-22.6225,-0.02,-0.024,0.025
342.1126,-869.02680528,-868.956547084,22.6,66.7,15.8,46.6,-869.02673,-868.954685,-868.927083,-871.78816,-871.72626,-871.703538,22.5,67.7,85,11.3,50.2,38.9,0.4074,0.3617,0.5574,1.502451,0.503263,0.149221,-23.856,-21.242,-1.307,-22.549,-0.021,-0.024,0.02
343.3088,-869.02705306,-868.95703884,22.5,66.4,15.7,46.4,-869.026548,-868.95515,-868.92697,-871.788123,-871.726662,-871.703405,22.6,67.4,85.1,11.3,49.9,38.6,0.4054,0.3634,0.5583,1.484786,0.516292,0.161431,-23.774,-21.137,-1.3185,-22.4555,-0.024,-0.026,0.016
344.505,-869.026853587,-868.957501654,22.6,66.1,15.8,46.2,-869.025654,-868.955345,-868.92621,-871.787549,-871.726883,-871.702719,23.2,67.3,85.6,11.7,49.8,38.1,0.4076,0.3659,0.5603,1.447356,0.538987,0.184012,-23.698,-20.984,-1.357,-22.341,-0.028,-0.03,0.014
345.7012,-869.025962069,-868.957713439,23.2,66,16.2,46.1,-869.023971,-868.955175,-868.924548,-871.786188,-871.726598,-871.70116,24.2,67.4,86.6,12.6,50,37.4,0.4093,0.3689,0.5617,1.40535,0.562212,0.213021,-23.629,-20.78,-1.42449999999999,-22.2045,-0.033,-0.035,0.014
346.8974,-869.024255429,-868.957540094,24.2,66.1,16.9,46.2,-869.022076,-868.955095,-868.922665,-871.784589,-871.72636,-871.699319,25.4,67.4,87.8,13.6,50.1,36.5,0.414,0.3713,0.5635,1.355973,0.583987,0.249659,-23.573,-20.521,-1.52600000000001,-22.047,-0.039,-0.041,0.015
348.0936,-869.022353953,-868.957489836,25.4,66.1,17.8,46.2,-869.019585,-868.954767,-868.920067,-871.782288,-871.725642,-871.696652,27,67.6,89.4,15,50.6,35.6,0.4169,0.3722,0.5651,1.314591,0.594399,0.287994,-23.536,-20.204,-1.666,-21.87,-0.044,-0.049,0.019
349.2898,-869.019834853,-868.957181039,27,66.3,18.9,46.3,-869.017111,-868.954486,-868.91753,-871.779951,-871.725013,-871.693959,28.5,67.8,91,16.5,51,34.5,0.4219,0.3705,0.5669,1.273645,0.595752,0.326821,-23.523,-19.828,-1.8475,-21.6755,-0.05,-0.057,0.024
350.486,-869.017342267,-868.956968327,28.6,66.4,20,46.4,-869.014704,-868.954153,-868.915104,-871.77771,-871.724462,-871.691384,30,68,92.5,17.9,51.3,33.4,0.4274,0.3668,0.5688,1.238294,0.5867,0.359526,-23.54,-19.393,-2.0735,-21.4665,-0.055,-0.066,0.03
351.6822,-869.014897182,-868.9567322,30.1,66.6,21,46.5,-869.012367,-868.953634,-868.91288,-871.775636,-871.723976,-871.689066,31.5,68.4,93.9,19.2,51.6,32.4,0.4339,0.3614,0.5715,1.206705,0.570146,0.383293,-23.588,-18.902,-2.343,-21.245,-0.06,-0.074,0.036
352.8784,-869.012507645,-868.95633857,31.6,66.8,22.1,46.7,-869.010281,-868.952918,-868.911065,-871.773907,-871.723564,-871.687229,32.8,68.8,95.1,20.3,51.9,31.6,0.4411,0.3552,0.5743,1.179018,0.550581,0.395574,-23.67,-18.364,-2.65299999999999,-21.017,-0.063,-0.08,0.043
354.0746,-869.010356979,-868.955760926,32.9,67.2,23,47,-869.008489,-868.952018,-868.909672,-871.77251,-871.723131,-871.685852,33.9,69.4,95.9,21.1,52.1,31,0.4473,0.3494,0.577,1.157758,0.531821,0.397364,-23.784,-17.789,-2.9975,-20.7865,-0.066,-0.085,0.048
355.2708,-869.008506281,-868.954992417,34.1,67.7,23.8,47.3,-869.007224,-868.951162,-868.908847,-871.771573,-871.722692,-871.685048,34.7,69.9,96.5,21.7,52.4,30.7,0.4508,0.3451,0.5786,1.146608,0.518547,0.390297,-23.927,-17.188,-3.3695,-20.5575,-0.066,-0.087,0.051
356.467,-869.007209377,-868.954218468,34.9,68.2,24.4,47.6,-869.006896,-868.95078,-868.9089,-871.771418,-871.722494,-871.685104,34.9,70.2,96.4,21.8,52.5,30.7,0.4501,0.3438,0.5781,1.148837,0.513572,0.375947,-24.098,-16.57,-3.76400000000001,-20.334,-0.066,-0.087,0.051
357.6632,-869.006901801,-868.953834609,35.1,68.4,24.5,47.8,-869.007889,-868.951301,-868.910142,-871.772408,-871.722879,-871.686326,34.3,69.8,95.7,21.2,52.3,31.1,0.4444,0.3451,0.5756,1.167035,0.516466,0.35496,-24.291,-15.948,-4.17149999999999,-20.1195,-0.064,-0.085,0.049
358.8594,-869.007978254,-868.954252825,34.4,68.2,24.1,47.6,-869.009866,-868.952361,-868.912181,-871.7742,-871.723562,-871.688355,33.1,69.2,94.4,20.1,51.9,31.8,0.4344,0.3491,0.5713,1.199905,0.524589,0.32794,-24.504,-15.329,-4.58749999999999,-19.9165,-0.061,-0.08,0.044
360.0556,-869.010080232,-868.955130023,33.1,67.6,23.1,47.2,-869.012315,-868.953396,-868.914553,-871.776362,-871.724282,-871.69078,31.5,68.5,92.9,18.7,51.4,32.7,0.4239,0.3537,0.5661,1.240463,0.53345,0.297939,-24.735,-14.724,-5.00550000000001,-19.7295,-0.057,-0.074,0.037
361.2518,-869.012660659,-868.955988376,31.5,67.1,22,46.9,-869.015068,-868.954332,-868.917064,-871.77886,-871.725068,-871.693521,29.8,67.9,91.3,17.2,50.9,33.7,0.4126,0.3582,0.5605,1.290056,0.537778,0.2647,-24.979,-14.145,-5.417,-19.562,-0.052,-0.066,0.029
362.448,-869.015528744,-868.956734964,29.7,66.6,20.8,46.5,-869.017816,-868.954902,-868.9195,-871.78145,-871.725854,-871.696346,28.1,67.6,89.8,15.5,50.4,34.9,0.4049,0.3609,0.5558,1.340833,0.534495,0.232287,-25.233,-13.603,-5.815,-19.418,-0.046,-0.057,0.021
363.6442,-869.01835105,-868.957181153,27.9,66.3,19.5,46.3,-869.020158,-868.954872,-868.921458,-871.783717,-871.726311,-871.6988,26.6,67.6,88.6,14.1,50.1,36,0.3998,0.3616,0.5528,1.392079,0.522077,0.201815,-25.492,-13.111,-6.1905,-19.3015,-0.04,-0.047,0.014
364.8404,-869.020719415,-868.957080546,26.4,66.4,18.5,46.4,-869.021679,-868.953989,-868.922548,-871.785116,-871.725986,-871.700297,25.7,68.1,87.9,13.2,50.3,37.1,0.3981,0.3606,0.5517,1.441266,0.501322,0.174915,-25.747,-12.676,-6.53550000000001,-19.2115,-0.034,-0.038,0.008
366.0366,-869.022234761,-868.956177382,25.5,66.9,17.8,46.8,-869.022559,-868.952602,-868.922945,-871.785673,-871.724989,-871.700828,25.1,69,87.6,12.9,51,38.1,0.3987,0.3582,0.5526,1.486431,0.475082,0.152374,-25.99,-12.309,-6.84050000000001,-19.1495,-0.029,-0.029,0.005
367.2328,-869.023094595,-868.954807536,25,67.8,17.4,47.4,-869.023251,-868.951266,-868.923018,-871.785711,-871.72367,-871.700658,24.7,69.8,87.6,12.9,51.8,38.9,0.4002,0.3556,0.5544,1.52792,0.446248,0.133768,-26.213,-12.015,-7.099,-19.114,-0.023,-0.022,0.004
368.429,-869.023747958,-868.953502045,24.5,68.6,17.2,48,-869.024521,-868.950835,-868.923682,-871.786094,-871.722937,-871.700749,23.9,70.1,87.2,12.6,52.3,39.7,0.4038,0.3531,0.5576,1.55877,0.421105,0.120696,-26.407,-11.797,-7.30500000000001,-19.102,-0.018,-0.015,0.006
369.6252,-869.024986906,-868.953118734,23.8,68.9,16.6,48.1,-869.02615,-868.951118,-868.924724,-871.786723,-871.722718,-871.701022,22.9,69.9,86.5,12.2,52.4,40.2,0.409,0.3509,0.5619,1.576131,0.403826,0.113087,-26.569,-11.654,-7.4575,-19.1115,-0.014,-0.01,0.011
370.8214,-869.026585989,-868.953469421,22.8,68.6,15.9,48,-869.027554,-868.951548,-868.925559,-871.787212,-871.722611,-871.701142,22,69.7,86,11.9,52.5,40.6,0.4153,0.3499,0.5664,1.580636,0.396218,0.110352,-26.696,-11.586,-7.55499999999999,-19.141,-0.011,-0.007,0.018
372.0176,-869.027947107,-868.953965039,21.9,68.3,15.3,47.8,-869.028596,-868.951998,-868.926062,-871.787632,-871.72268,-871.70124,21.3,69.4,85.7,11.7,52.4,40.7,0.421,0.3504,0.5706,1.573512,0.398836,0.112139,-26.789,-11.589,-7.59999999999999,-19.189,-0.009,-0.006,0.027
373.2138,-869.028910804,-868.954464162,21.3,68,14.9,47.5,-869.029308,-868.952515,-868.926448,-871.78819,-871.723209,-871.701594,20.9,69.1,85.4,11.3,52.1,40.8,0.429,0.3513,0.575,1.547715,0.414312,0.120176,-26.849,-11.657,-7.59599999999999,-19.253,-0.008,-0.006,0.036
374.41,-869.029558507,-868.95505355,20.9,67.6,14.6,47.3,-869.029273,-868.952724,-868.92628,-871.788392,-871.723717,-871.701724,20.9,68.9,85.5,11.2,51.8,40.6,0.4377,0.353,0.5781,1.508265,0.439717,0.133841,-26.878,-11.783,-7.5475,-19.3305,-0.009,-0.008,0.046
375.6062,-869.029465955,-868.955337825,21,67.5,14.6,47.2,-869.027993,-868.952139,-868.924961,-871.787558,-871.72347,-871.700892,21.7,69.3,86.4,11.7,51.9,40.2,0.4447,0.3561,0.5798,1.463779,0.46962,0.151526,-26.875,-11.955,-7.45999999999999,-19.415,-0.011,-0.012,0.053
376.8024,-869.02813353,-868.954789946,21.8,67.8,15.2,47.4,-869.025813,-868.951247,-868.922898,-871.785849,-871.722693,-871.699248,23.1,69.9,87.6,12.8,52.4,39.6,0.4481,0.3594,0.5797,1.421703,0.498152,0.172076,-26.841,-12.169,-7.336,-19.505,-0.014,-0.018,0.059
377.9986,-869.025922104,-868.9538908,23.2,68.4,16.2,47.8,-869.023264,-868.950463,-868.920662,-871.783664,-871.721789,-871.697146,24.7,70.4,89.1,14.1,53,38.9,0.4497,0.3621,0.5788,1.38048,0.523447,0.195702,-26.774,-12.414,-7.18000000000001,-19.594,-0.019,-0.024,0.061
379.1948,-869.023382171,-868.953114954,24.8,68.9,17.3,48.1,-869.021288,-868.950708,-868.919031,-871.781953,-871.721534,-871.695416,25.9,70.2,90.1,15.2,53.1,37.9,0.4456,0.3651,0.5767,1.353731,0.539487,0.217848,-26.677,-12.68,-6.99849999999999,-19.6785,-0.025,-0.032,0.06
380.391,-869.021441979,-868.953298926,26,68.7,18.2,48,-869.020016,-868.951833,-868.918265,-871.780918,-871.722139,-871.694371,26.7,69.5,90.6,15.9,52.8,36.9,0.4413,0.3674,0.5753,1.326531,0.551844,0.241877,-26.551,-12.957,-6.797,-19.754,-0.032,-0.04,0.055
381.5872,-869.020240343,-868.954396503,26.7,68.1,18.7,47.6,-869.018976,-868.953273,-868.917687,-871.78027,-871.723118,-871.693616,27.4,68.6,90.9,16.3,52.1,35.8,0.4345,0.3691,0.5734,1.308596,0.558332,0.264299,-26.4,-13.237,-6.58150000000001,-19.8185,-0.039,-0.048,0.048
382.7834,-869.019281626,-868.955772909,27.3,67.2,19.1,47,-869.017814,-868.954451,-868.91692,-871.779778,-871.724123,-871.693005,28.1,67.8,91.4,16.6,51.5,34.9,0.4261,0.3718,0.5715,1.296844,0.562539,0.284741,-26.232,-13.508,-6.362,-19.87,-0.046,-0.055,0.039
383.9795,-869.018188759,-868.956859295,28,66.5,19.6,46.5,-869.016435,-868.955097,-868.91602,-871.779401,-871.725175,-871.692593,29,67.4,92,16.8,50.8,34,0.4214,0.3725,0.5704,1.279752,0.566858,0.307921,-26.053,-13.759,-6.14700000000001,-19.906,-0.053,-0.063,0.03
385.1757,-869.016887707,-868.957479695,28.8,66.1,20.2,46.2,-869.014767,-868.955106,-868.914731,-871.778926,-871.725853,-871.692122,30,67.4,92.8,17.1,50.4,33.3,0.4155,0.3728,0.5687,1.268987,0.570696,0.32838,-25.869,-13.982,-5.9435,-19.9255,-0.059,-0.069,0.021
386.3719,-869.015268993,-868.957444995,29.9,66.1,20.9,46.2,-869.012775,-868.954394,-868.913062,-871.778062,-871.72585,-871.691322,31.2,67.9,93.8,17.7,50.4,32.7,0.4101,0.3726,0.5658,1.26301,0.574569,0.345339,-25.685,-14.166,-5.7595,-19.9255,-0.064,-0.074,0.012
387.5681,-869.013309254,-868.956688963,31.1,66.6,21.7,46.6,-869.01057,-868.953046,-868.911133,-871.776651,-871.724993,-871.690019,32.6,68.7,95,18.5,51,32.5,0.4043,0.3716,0.5624,1.261317,0.578227,0.356701,-25.505,-14.303,-5.601,-19.904,-0.067,-0.077,0.006
388.7643,-869.011124013,-868.955303497,32.5,67.5,22.7,47.2,-869.008629,-868.951542,-868.909445,-871.774986,-871.723577,-871.688496,33.9,69.7,96.1,19.6,51.9,32.3,0.3991,0.3698,0.5586,1.263159,0.58145,0.360926,-25.333,-14.387,-5.473,-19.86,-0.069,-0.08,0.002
389.9605,-869.009194971,-868.953774235,33.7,68.5,23.5,47.8,-869.007446,-868.950376,-868.908487,-871.773562,-871.722102,-871.687236,34.6,70.4,96.7,20.5,52.8,32.3,0.3951,0.3679,0.555,1.268004,0.584131,0.356983,-25.167,-14.423,-5.372,-19.795,-0.069,-0.081,0.001
391.1567,-869.008003057,-868.952596559,34.4,69.2,24.1,48.4,-869.007585,-868.950139,-868.908829,-871.773104,-871.721338,-871.686957,34.5,70.6,96.5,20.8,53.3,32.5,0.3932,0.3654,0.5521,1.274137,0.585961,0.346174,-25.01,-14.412,-5.29899999999999,-19.711,-0.067,-0.08,0.003
392.3529,-869.008099137,-868.952374791,34.4,69.3,24,48.5,-869.009001,-868.95081,-868.910503,-871.773859,-871.721594,-871.687954,33.6,70.1,95.4,20.3,53.1,32.8,0.3964,0.3623,0.5509,1.27641,0.58697,0.333276,-24.864,-14.356,-5.25400000000001,-19.61,-0.065,-0.079,0.008
393.5491,-869.009449041,-868.953108818,33.5,68.9,23.4,48.1,-869.011282,-868.95202,-868.912978,-871.775607,-871.722672,-871.689963,32.2,69.4,93.9,19.2,52.4,33.2,0.403,0.3599,0.551,1.276865,0.587729,0.318644,-24.729,-14.259,-5.23500000000001,-19.494,-0.061,-0.077,0.016
394.7453,-869.011622525,-868.954407362,32.2,68.1,22.5,47.6,-869.013838,-868.953216,-868.915655,-871.777857,-871.724117,-871.692496,30.6,68.6,92.2,17.8,51.5,33.7,0.4128,0.3579,0.5522,1.274487,0.588355,0.304735,-24.609,-14.129,-5.24000000000001,-19.369,-0.056,-0.073,0.025
395.9415,-869.01405149,-868.955709786,30.6,67.2,21.4,47,-869.016241,-868.95406,-868.918048,-871.780115,-871.72546,-871.695019,29.1,68.1,90.7,16.4,50.7,34.3,0.4237,0.3573,0.5544,1.271271,0.588868,0.29152,-24.507,-13.964,-5.2715,-19.2355,-0.051,-0.07,0.035
397.1377,-869.016331306,-868.956650547,29.2,66.6,20.4,46.6,-869.018301,-868.954452,-868.919939,-871.782027,-871.726384,-871.697124,27.8,67.8,89.5,15.2,50.1,34.9,0.4341,0.3575,0.5565,1.269254,0.588611,0.278862,-24.422,-13.775,-5.3235,-19.0985,-0.046,-0.065,0.044
398.3339,-869.018299371,-868.9571176,28,66.4,19.5,46.4,-869.020207,-868.954727,-868.921485,-871.783611,-871.726945,-871.698737,26.6,67.7,88.5,14.2,49.7,35.5,0.4423,0.3589,0.5588,1.27264,0.586079,0.265673,-24.354,-13.574,-5.39,-18.964,-0.042,-0.061,0.051
399.5301,-869.020159667,-868.957433301,26.8,66.2,18.7,46.2,-869.021667,-868.954619,-868.922445,-871.784468,-871.726749,-871.699492,25.7,67.7,87.9,13.6,49.9,36.3,0.4477,0.3609,0.5608,1.282455,0.581121,0.251985,-24.299,-13.372,-5.4635,-18.8355,-0.038,-0.056,0.055
400.7263,-869.021614332,-868.957333522,25.9,66.2,18.1,46.3,-869.022779,-868.954278,-868.922945,-871.78474,-871.725974,-871.699524,25,68,87.6,13.5,50.3,36.8,0.4506,0.363,0.5629,1.298339,0.573235,0.238317,-24.249,-13.193,-5.52799999999999,-18.721,-0.034,-0.051,0.057
401.9225,-869.022755435,-868.956974979,25.2,66.4,17.6,46.4,-869.023539,-868.953691,-868.92298,-871.784547,-871.724744,-871.698979,24.5,68.3,87.6,13.6,51.1,37.5,0.4505,0.3658,0.5651,1.320236,0.562785,0.224715,-24.198,-13.049,-5.5745,-18.6235,-0.032,-0.046,0.055
403.1187,-869.023548926,-868.956346989,24.7,66.8,17.2,46.7,-869.024442,-868.953336,-868.923228,-871.784667,-871.723948,-871.698752,23.9,68.5,87.4,13.5,51.6,38.1,0.4521,0.3685,0.5678,1.337007,0.553649,0.214685,-24.142,-12.948,-5.59699999999999,-18.545,-0.029,-0.04,0.051
404.3149,-869.024521301,-868.955974415,24.1,67.1,16.8,46.9,-869.025379,-868.953129,-868.92348,-871.785115,-871.72354,-871.69883,23.3,68.7,87.3,13.2,51.9,38.7,0.4523,0.3717,0.5712,1.356298,0.54403,0.205593,-24.077,-12.892,-5.5925,-18.4845,-0.028,-0.035,0.045
405.5111,-869.025507525,-868.955736167,23.4,67.2,16.4,47,-869.025943,-868.952676,-868.923424,-871.785549,-871.723221,-871.698921,23,69,87.3,13,52.1,39.1,0.4525,0.3747,0.5743,1.374426,0.535434,0.198128,-24,-12.884,-5.55800000000001,-18.442,-0.026,-0.03,0.037
406.7073,-869.02611697,-868.955249573,23.1,67.5,16.1,47.2,-869.025915,-868.951839,-868.922889,-871.785667,-871.722741,-871.698742,23,69.5,87.7,12.9,52.4,39.5,0.4516,0.3771,0.5771,1.391541,0.527901,0.192006,-23.911,-12.93,-5.4905,-18.4205,-0.025,-0.026,0.03
407.9035,-869.02612882,-868.954381914,23,68.1,16.1,47.6,-869.025643,-868.951001,-868.922258,-871.785646,-871.722289,-871.69847,23.2,70,88,12.9,52.7,39.8,0.4495,0.3787,0.5791,1.408089,0.521256,0.18666,-23.81,-13.027,-5.39150000000001,-18.4185,-0.025,-0.023,0.022
