Time Scaled,S0 CASSCF 2R,S1 CASSCF 2R,S0 CASSCF 2R Scaled,S1 CASSCF 2R Scaled,S0 CASSCF 2R Scaled CASPT2,S1 CASSCF 2R Scaled CASPT2,S0 CASSCF Energy,S1 CASSCF Energy,S2 CASSCF Energy,S0 CASPT2 Energy,S1 CASPT2 Energy,S2 CASPT2 Energy,Scaled S0 CASSCF Energy,Scaled S1 CASSCF Energy,Scaled S2 CASSCF Energy,Scaled S0 CASPT2 Energy,Scaled S1 CASPT2 Energy,Scaled S2 CASPT2 Energy,S0 Mulliken Charge,S1 Mulliken Charge,S2 Mulliken Charge,Oscillator Strength S0S1,Oscillator Strength S0S2,Oscillator Strength S1S2,Reactive TORS,Reactive HOOP,HOOP in phase,TAU overlap,full-BLA,beta-BLA,rpsb-BLA
95.2878,-869.058425225,-869.003254685,35.9,70.5,24.1,47.3,-869.058687,-869.000212,-868.963135,-871.826243,-871.774512,-871.742562,36.0,72.7,96.0,19.2,51.6,71.7,0.4260,0.3785,0.5840,1.353090,0.557942,0.392425,-28.244,-26.58099999999999,-0.8315000000000055,-27.412499999999994,-0.059,-0.062,-0.036
96.5094,-869.059133658,-869.002637891,35.5,70.9,23.8,47.5,-869.059452,-868.999926,-868.963570,-871.826331,-871.773599,-871.742576,35.5,72.9,95.7,19.1,52.2,71.7,0.4152,0.3827,0.5831,1.396625,0.553742,0.366615,-28.433999999999997,-26.638000000000005,-0.8979999999999961,-27.536,-0.057,-0.057,-0.047
97.7310,-869.060073912,-869.002190907,34.9,71.2,23.4,47.7,-869.060499,-868.999710,-868.964255,-871.826566,-871.772888,-871.742784,34.9,73.0,95.3,19.0,52.7,71.6,0.4108,0.3836,0.5819,1.424453,0.550882,0.346361,-28.585000000000008,-26.674000000000007,-0.9555000000000007,-27.629500000000007,-0.054,-0.051,-0.050
98.9527,-869.061166854,-869.001928441,34.2,71.4,22.9,47.8,-869.063226,-869.001009,-868.966688,-871.828610,-871.774077,-871.744914,33.2,72.2,93.7,17.7,51.9,70.2,0.4149,0.3820,0.5809,1.429116,0.554020,0.334237,-28.683999999999997,-26.692000000000007,-0.9959999999999951,-27.688000000000002,-0.050,-0.047,-0.045
100.1743,-869.063785056,-869.003312676,32.5,70.5,21.8,47.2,-869.066504,-869.002775,-868.969747,-871.831331,-871.776074,-871.747857,31.1,71.1,91.8,16.0,50.7,68.4,0.4269,0.3786,0.5803,1.408534,0.566106,0.331214,-28.718999999999994,-26.694999999999993,-1.0120000000000005,-27.706999999999994,-0.046,-0.044,-0.033
101.3959,-869.066831799,-869.005258761,30.6,69.3,20.5,46.4,-869.069807,-869.004556,-868.972841,-871.834078,-871.778260,-871.750988,29.0,70.0,89.9,14.3,49.3,66.4,0.4448,0.3761,0.5786,1.361428,0.589657,0.338080,-28.687000000000012,-26.689999999999998,-0.998500000000007,-27.688500000000005,-0.041,-0.042,-0.014
102.6176,-869.069835784,-869.007248079,28.7,68.0,19.3,45.6,-869.071666,-869.005077,-868.974452,-871.835179,-871.779006,-871.752599,27.9,69.7,88.9,13.6,48.8,65.4,0.4646,0.3756,0.5751,1.295266,0.622021,0.353175,-28.590000000000003,-26.679000000000002,-0.9555000000000007,-27.634500000000003,-0.037,-0.041,0.009
103.8392,-869.071420378,-869.007917856,27.8,67.6,18.6,45.3,-869.072539,-869.004978,-868.974986,-871.835021,-871.778756,-871.752965,27.3,69.7,88.5,13.7,49.0,65.2,0.4833,0.3778,0.5697,1.219781,0.657041,0.375104,-28.433999999999997,-26.665999999999997,-0.8840000000000003,-27.549999999999997,-0.034,-0.042,0.033
105.0609,-869.072116215,-869.007858602,27.3,67.6,18.3,45.3,-869.072378,-869.004374,-868.974385,-871.833616,-871.777521,-871.751871,27.4,70.1,88.9,14.6,49.8,65.9,0.4967,0.3795,0.5635,1.153609,0.683366,0.399656,-28.229000000000013,-26.656000000000006,-0.7865000000000038,-27.44250000000001,-0.032,-0.044,0.055
106.2825,-869.071885549,-869.007200768,27.5,68.1,18.4,45.6,-869.070961,-869.003120,-868.972687,-871.831019,-871.775492,-871.749509,28.3,70.9,90.0,16.2,51.0,67.3,0.5082,0.3812,0.5593,1.095986,0.699064,0.427026,-27.98599999999999,-26.649,-0.6684999999999945,-27.317499999999995,-0.032,-0.047,0.073
107.5041,-869.070492944,-869.005866242,28.3,68.9,19.0,46.2,-869.068476,-869.001417,-868.970051,-871.827751,-871.773006,-871.746098,29.9,72.0,91.6,18.2,52.6,69.5,0.5126,0.3797,0.5586,1.067284,0.695442,0.449214,-27.715000000000003,-26.647999999999996,-0.5335000000000036,-27.1815,-0.034,-0.050,0.085
108.7258,-869.067988831,-869.004158575,29.9,70.0,20.0,46.9,-869.065682,-868.999780,-868.967299,-871.824818,-871.771048,-871.742889,31.6,73.0,93.4,20.1,53.8,71.5,0.5130,0.3760,0.5604,1.054558,0.681256,0.466871,-27.424000000000007,-26.656000000000006,-0.38400000000000034,-27.040000000000006,-0.036,-0.053,0.089
109.9474,-869.065164119,-869.00257454,31.7,71.0,21.2,47.5,-869.064370,-868.999809,-868.966117,-871.824117,-871.771247,-871.741718,32.4,73.0,94.1,20.5,53.7,72.2,0.5091,0.3720,0.5642,1.061142,0.659723,0.475893,-27.120000000000005,-26.680000000000007,-0.21999999999999886,-26.900000000000006,-0.040,-0.056,0.086
111.1690,-869.063819637,-869.002667588,32.5,70.9,21.8,47.5,-869.064165,-869.000883,-868.966198,-871.825116,-871.773151,-871.742372,32.6,72.3,94.1,19.9,52.5,71.8,0.5042,0.3677,0.5679,1.069474,0.638604,0.480967,-26.807999999999993,-26.716000000000008,-0.04599999999999227,-26.762,-0.044,-0.058,0.077
112.3907,-869.063594668,-869.003854418,32.7,70.2,21.9,47.0,-869.064059,-869.002041,-868.966418,-871.826583,-871.775237,-871.743369,32.6,71.6,93.9,19.0,51.2,71.2,0.4942,0.3643,0.5717,1.095776,0.616526,0.475216,-26.495000000000005,-26.776999999999987,0.14099999999999113,-26.635999999999996,-0.048,-0.059,0.062
113.6123,-869.063540301,-869.005057613,32.7,69.4,21.9,46.5,-869.063662,-869.002717,-868.966324,-871.827675,-871.776624,-871.743971,32.9,71.1,94.0,18.3,50.3,70.8,0.4808,0.3625,0.5754,1.132969,0.596163,0.461077,-26.186000000000007,-26.86500000000001,0.339500000000001,-26.525500000000008,-0.051,-0.059,0.043
114.8340,-869.063274295,-869.005703138,32.9,69.0,22.0,46.2,-869.063667,-869.003537,-868.966552,-871.828784,-871.777721,-871.744599,32.9,70.6,93.8,17.6,49.6,70.4,0.4650,0.3629,0.5784,1.178001,0.577399,0.440346,-25.887,-26.982,0.5474999999999994,-26.4345,-0.054,-0.058,0.024
116.0556,-869.063491413,-869.006411091,32.7,68.5,21.9,45.9,-869.064119,-869.004423,-868.967080,-871.829738,-871.778377,-871.745127,32.6,70.1,93.5,17.0,49.2,70.1,0.4483,0.3645,0.5794,1.226542,0.560293,0.415335,-25.604000000000013,-27.12899999999999,0.7624999999999886,-26.366500000000002,-0.055,-0.055,0.005
117.2772,-869.064208198,-869.007133157,32.3,68.1,21.6,45.6,-869.064321,-869.004592,-868.967183,-871.829888,-871.777987,-871.744963,32.5,70.0,93.4,16.9,49.5,70.2,0.4337,0.3666,0.5796,1.271953,0.544520,0.388146,-25.341000000000008,-27.293000000000006,0.9759999999999991,-26.317000000000007,-0.055,-0.053,-0.011
118.4989,-869.06464892,-869.0071281,32.0,68.1,21.4,45.6,-869.064441,-869.004224,-868.967004,-871.829614,-871.777008,-871.744432,32.4,70.2,93.5,17.1,50.1,70.5,0.4226,0.3670,0.5790,1.314555,0.528285,0.361792,-25.104000000000013,-27.465000000000003,1.180499999999995,-26.28450000000001,-0.054,-0.050,-0.023
119.7205,-869.064940963,-869.006638981,31.8,68.4,21.3,45.8,-869.064314,-869.003178,-868.966557,-871.829081,-871.775728,-871.743825,32.5,70.8,93.8,17.4,50.9,70.9,0.4193,0.3653,0.5794,1.343279,0.514348,0.338729,-24.897999999999996,-27.637,1.3695000000000022,-26.2675,-0.051,-0.046,-0.029
120.9421,-869.064847447,-869.005592677,31.9,69.1,21.4,46.3,-869.065112,-869.002726,-868.967026,-871.829702,-871.775600,-871.744491,32.0,71.1,93.5,17.0,51.0,70.5,0.4220,0.3598,0.5790,1.358239,0.504257,0.320136,-24.732,-27.802999999999997,1.535499999999999,-26.2675,-0.047,-0.043,-0.029
122.1638,-869.06554739,-869.005262066,31.4,69.3,21.1,46.4,-869.066571,-869.002722,-868.968036,-871.831098,-871.776228,-871.745912,31.1,71.1,92.9,16.1,50.6,69.6,0.4299,0.3527,0.5794,1.363091,0.497533,0.306063,-24.610000000000014,-27.954000000000008,1.671999999999997,-26.28200000000001,-0.042,-0.041,-0.023
123.3854,-869.066803023,-869.00546009,30.7,69.1,20.5,46.3,-869.067126,-869.001775,-868.968147,-871.831541,-871.775998,-871.746418,30.7,71.7,92.8,15.9,50.7,69.3,0.4415,0.3454,0.5800,1.354662,0.497093,0.297920,-24.537000000000006,-28.076999999999998,1.769999999999996,-26.307000000000002,-0.038,-0.039,-0.013
124.6071,-869.067109061,-869.004767069,30.5,69.6,20.4,46.6,-869.067396,-869.000713,-868.967882,-871.831412,-871.775304,-871.746258,30.6,72.4,93.0,15.9,51.2,69.4,0.4530,0.3393,0.5808,1.340918,0.500904,0.294305,-24.514999999999986,-28.163999999999987,1.8245000000000005,-26.339499999999987,-0.033,-0.038,0.001
125.8287,-869.067130031,-869.00393951,30.4,70.1,20.4,47.0,-869.067597,-868.999989,-868.967524,-871.830851,-871.774381,-871.745541,30.4,72.8,93.2,16.3,51.7,69.8,0.4631,0.3352,0.5818,1.325195,0.507474,0.295972,-24.54400000000001,-28.204000000000008,1.8299999999999983,-26.37400000000001,-0.030,-0.039,0.015
127.0503,-869.067145604,-869.00338899,30.4,70.4,20.4,47.2,-869.067611,-868.999636,-868.967032,-871.829841,-871.773286,-871.744276,30.4,73.1,93.5,16.9,52.4,70.6,0.4708,0.3336,0.5828,1.308820,0.516303,0.303776,-24.62100000000001,-28.191000000000003,1.7849999999999966,-26.406000000000006,-0.028,-0.040,0.029
128.2720,-869.067044306,-869.003140117,30.5,70.6,20.4,47.3,-869.067363,-868.999651,-868.966260,-871.828509,-871.772151,-871.742482,30.6,73.1,94.0,17.8,53.1,71.7,0.4730,0.3333,0.5834,1.299861,0.522956,0.316025,-24.74000000000001,-28.120000000000005,1.6899999999999977,-26.430000000000007,-0.027,-0.042,0.041
129.4936,-869.066752489,-869.00317948,30.7,70.6,20.6,47.3,-869.066173,-868.999174,-868.964693,-871.826425,-871.770596,-871.739983,31.3,73.4,95.0,19.1,54.1,73.3,0.4754,0.3358,0.5851,1.285508,0.531826,0.337647,-24.891999999999996,-27.991000000000014,1.549500000000009,-26.441500000000005,-0.028,-0.044,0.050
130.7153,-869.065548351,-869.00270686,31.4,70.9,21.1,47.5,-869.065206,-868.999291,-868.963526,-871.825129,-871.770087,-871.738355,31.9,73.3,95.7,19.9,54.4,74.3,0.4765,0.3394,0.5860,1.269466,0.540962,0.366082,-25.072000000000003,-27.807999999999993,1.367999999999995,-26.439999999999998,-0.031,-0.048,0.054
131.9369,-869.064608284,-869.002794695,32.0,70.8,21.5,47.5,-869.064968,-869.000372,-868.963270,-871.825207,-871.771102,-871.738233,32.1,72.6,95.9,19.8,53.8,74.4,0.4758,0.3441,0.5866,1.254795,0.549481,0.398209,-25.270999999999987,-27.580000000000013,1.154500000000013,-26.4255,-0.035,-0.051,0.055
133.1585,-869.064418059,-869.003807307,32.1,70.2,21.5,47.0,-869.064759,-869.001600,-868.963221,-871.825878,-871.772699,-871.738825,32.2,71.8,95.9,19.4,52.8,74.0,0.4717,0.3494,0.5859,1.246072,0.556759,0.429072,-25.47999999999999,-27.320999999999998,0.9205000000000041,-26.400499999999994,-0.040,-0.054,0.052
134.3802,-869.064287337,-869.004912244,32.2,69.5,21.6,46.6,-869.063770,-869.002016,-868.962577,-871.825976,-871.773656,-871.738962,32.8,71.6,96.3,19.4,52.2,74.0,0.4652,0.3542,0.5841,1.243056,0.563033,0.456819,-25.686000000000007,-27.048000000000002,0.6809999999999974,-26.367000000000004,-0.045,-0.056,0.045
135.6018,-869.063411331,-869.005198002,32.8,69.3,22.0,46.4,-869.062191,-869.001669,-868.961624,-871.825418,-871.773785,-871.738707,33.8,71.8,96.9,19.7,52.1,74.1,0.4585,0.3597,0.5815,1.240368,0.571997,0.478196,-25.875,-26.774,0.44950000000000045,-26.3245,-0.049,-0.058,0.036
136.8234,-869.061956597,-869.004701551,33.7,69.6,22.6,46.7,-869.061492,-869.001902,-868.961607,-871.825416,-871.774124,-871.739040,34.3,71.6,96.9,19.7,51.9,73.9,0.4479,0.3639,0.5775,1.248119,0.580778,0.488177,-26.038999999999987,-26.50800000000001,0.23450000000001125,-26.2735,-0.053,-0.058,0.027
138.0451,-869.061419838,-869.004759732,34.0,69.6,22.8,46.6,-869.061090,-869.002021,-868.961994,-871.825264,-871.773978,-871.739384,34.5,71.6,96.7,19.8,52.0,73.7,0.4377,0.3684,0.5737,1.257936,0.590919,0.486713,-26.168000000000006,-26.251000000000005,0.041499999999999204,-26.209500000000006,-0.056,-0.058,0.018
139.2667,-869.061142122,-869.004699945,34.2,69.6,22.9,46.7,-869.060446,-869.001392,-868.962221,-871.824521,-871.772961,-871.739296,34.9,72.0,96.5,20.3,52.6,73.7,0.4304,0.3712,0.5701,1.265133,0.601876,0.475291,-26.258999999999986,-26.014999999999986,-0.12199999999999989,-26.136999999999986,-0.057,-0.057,0.013
140.4884,-869.06057746,-869.003940887,34.6,70.1,23.2,47.0,-869.059905,-869.000315,-868.962657,-871.823746,-871.771780,-871.739420,35.3,72.6,96.3,20.8,53.4,73.7,0.4293,0.3712,0.5664,1.258916,0.614830,0.459031,-26.313999999999993,-25.801999999999992,-0.2560000000000002,-26.057999999999993,-0.056,-0.055,0.011
141.7100,-869.060037266,-869.002840912,34.9,70.8,23.4,47.4,-869.060127,-868.999556,-868.963830,-871.823856,-871.771333,-871.740599,35.1,73.1,95.5,20.7,53.6,72.9,0.4332,0.3694,0.5627,1.243737,0.629035,0.438517,-26.339,-25.61099999999999,-0.3640000000000043,-25.974999999999994,-0.054,-0.052,0.012
142.9316,-869.060170831,-869.002110993,34.8,71.2,23.3,47.7,-869.061665,-868.999777,-868.966220,-871.825493,-871.772338,-871.743422,34.1,73.0,94.0,19.7,53.0,71.2,0.4412,0.3667,0.5576,1.218297,0.645033,0.417622,-26.343999999999994,-25.44399999999999,-0.45000000000000284,-25.89399999999999,-0.050,-0.050,0.017
144.1533,-869.061558637,-869.002399452,33.9,71.1,22.7,47.6,-869.063540,-869.000189,-868.968756,-871.827576,-871.773764,-871.746672,33.0,72.7,92.4,18.4,52.1,69.1,0.4510,0.3642,0.5514,1.187393,0.661521,0.398003,-26.339,-25.302999999999997,-0.5180000000000007,-25.820999999999998,-0.047,-0.048,0.025
145.3749,-869.063281642,-869.002873065,32.9,70.8,22.0,47.4,-869.065107,-869.000373,-868.970715,-871.829242,-871.774799,-871.749266,32.0,72.6,91.2,17.3,51.5,67.5,0.4600,0.3609,0.5459,1.160643,0.673390,0.380165,-26.333,-25.188999999999993,-0.5720000000000027,-25.760999999999996,-0.043,-0.047,0.033
146.5965,-869.064722189,-869.00311151,32.0,70.6,21.4,47.3,-869.066245,-869.000434,-868.972047,-871.830253,-871.775308,-871.750893,31.3,72.6,90.4,16.7,51.2,66.5,0.4673,0.3572,0.5415,1.142231,0.678786,0.364256,-26.333,-25.102000000000004,-0.6154999999999973,-25.7175,-0.039,-0.046,0.041
147.8182,-869.065766275,-869.003229678,31.3,70.5,21.0,47.3,-869.067095,-869.000677,-868.972905,-871.830694,-871.775435,-871.751506,30.7,72.4,89.8,16.4,51.1,66.1,0.4707,0.3516,0.5395,1.139693,0.672645,0.350693,-26.345,-25.042,-0.6514999999999986,-25.6935,-0.037,-0.046,0.046
149.0398,-869.066549444,-869.003547344,30.8,70.3,20.6,47.1,-869.067769,-869.001318,-868.973413,-871.830782,-871.775432,-871.751263,30.3,72.0,89.5,16.3,51.1,66.2,0.4710,0.3449,0.5422,1.156382,0.652717,0.338763,-26.37100000000001,-25.01400000000001,-0.6784999999999997,-25.69250000000001,-0.035,-0.047,0.049
150.2615,-869.067170254,-869.004299574,30.4,69.9,20.4,46.8,-869.067203,-869.001231,-868.972512,-871.829653,-871.774474,-871.749443,30.7,72.1,90.1,17.0,51.7,67.4,0.4691,0.3390,0.5476,1.182686,0.625103,0.330905,-26.413999999999987,-25.010999999999996,-0.7014999999999958,-25.71249999999999,-0.035,-0.049,0.048
151.4831,-869.066582693,-869.004326427,30.8,69.9,20.6,46.8,-869.066024,-869.000890,-868.970831,-871.828173,-871.773402,-871.747062,31.4,72.3,91.1,18.0,52.3,68.9,0.4669,0.3346,0.5545,1.209057,0.596043,0.328667,-26.479000000000013,-25.026999999999987,-0.7260000000000133,-25.753,-0.036,-0.051,0.043
152.7047,-869.065421393,-869.004076674,31.5,70.0,21.1,46.9,-869.064866,-869.000757,-868.969059,-871.827087,-871.772933,-871.745022,32.1,72.4,92.3,18.7,52.6,70.2,0.4668,0.3342,0.5627,1.226383,0.570375,0.334084,-26.568000000000012,-25.055000000000007,-0.7565000000000026,-25.81150000000001,-0.039,-0.053,0.036
153.9264,-869.064302424,-869.00401305,32.2,70.1,21.6,46.9,-869.064190,-869.001195,-868.967645,-871.826889,-871.773469,-871.743781,32.6,72.1,93.1,18.8,52.3,70.9,0.4654,0.3353,0.5705,1.240234,0.546535,0.344134,-26.681999999999988,-25.09899999999999,-0.7914999999999992,-25.89049999999999,-0.042,-0.055,0.026
155.1480,-869.063696771,-869.004496551,32.6,69.7,21.8,46.7,-869.063442,-869.001608,-868.966094,-871.826821,-871.774164,-871.742627,33.0,71.8,94.1,18.8,51.9,71.7,0.4631,0.3384,0.5777,1.252952,0.525155,0.356770,-26.819999999999993,-25.15700000000001,-0.8314999999999912,-25.988500000000002,-0.045,-0.057,0.014
156.3696,-869.063058948,-869.004907407,33.0,69.5,22.1,46.6,-869.062660,-869.001984,-868.964455,-871.826675,-871.774699,-871.741360,33.5,71.6,95.1,18.9,51.5,72.5,0.4570,0.3424,0.5830,1.269658,0.506709,0.368967,-26.982,-25.227000000000004,-0.8774999999999977,-26.1045,-0.049,-0.059,0.001
157.5913,-869.062446514,-869.005208774,33.4,69.3,22.4,46.4,-869.061801,-869.002127,-868.962751,-871.826155,-871.774687,-871.739797,34.1,71.5,96.2,19.2,51.5,73.4,0.4492,0.3480,0.5863,1.287509,0.493394,0.380950,-27.159999999999997,-25.313999999999993,-0.9230000000000018,-26.236999999999995,-0.052,-0.059,-0.011
158.8129,-869.061795749,-869.005222949,33.8,69.3,22.6,46.4,-869.060673,-869.001699,-868.960924,-871.824950,-871.773761,-871.737794,34.8,71.8,97.4,20.0,52.1,74.7,0.4421,0.3540,0.5885,1.302508,0.486298,0.392101,-27.352000000000004,-25.421999999999997,-0.9650000000000034,-26.387,-0.055,-0.059,-0.021
